Time [seconds]	Counts
4.99364e+11	200
1.49809e+12	219
2.49682e+12	179
3.49554e+12	160
4.49427e+12	199
5.493e+12	180
6.49173e+12	162
7.49045e+12	169
8.48918e+12	200
9.48791e+12	192
1.04866e+13	185
1.14854e+13	188
1.24841e+13	165
1.34828e+13	164
1.44815e+13	171
1.54803e+13	209
1.6479e+13	195
1.74777e+13	181
1.84765e+13	167
1.94752e+13	160
2.04739e+13	187
2.14726e+13	211
2.24714e+13	170
2.34701e+13	192
2.44688e+13	207
2.54675e+13	173
2.64663e+13	179
2.7465e+13	180
2.84637e+13	198
2.94624e+13	173
3.04612e+13	194
3.14599e+13	183
3.24586e+13	157
3.34574e+13	175
3.44561e+13	196
3.54548e+13	158
3.64535e+13	179
3.74523e+13	189
3.8451e+13	199
3.94497e+13	170
4.04484e+13	182
4.14472e+13	204
4.24459e+13	190
4.34446e+13	174
4.44434e+13	169
4.54421e+13	197
4.64408e+13	181
4.74395e+13	179
4.84383e+13	205
4.9437e+13	178
5.04357e+13	215
5.14344e+13	189
5.24332e+13	182
5.34319e+13	207
5.44306e+13	202
5.54294e+13	176
5.64281e+13	191
5.74268e+13	172
5.84255e+13	161
5.94243e+13	171
6.0423e+13	177
6.14217e+13	177
6.24204e+13	169
6.34192e+13	190
6.44179e+13	184
6.54166e+13	165
6.64153e+13	153
6.74141e+13	173
6.84128e+13	161
6.94115e+13	184
7.04103e+13	196
7.1409e+13	198
7.24077e+13	177
7.34064e+13	181
7.44052e+13	182
7.54039e+13	197
7.64026e+13	177
7.74013e+13	184
7.84001e+13	189
7.93988e+13	187
8.03975e+13	178
8.13963e+13	174
8.2395e+13	162
8.33937e+13	188
8.43924e+13	199
8.53912e+13	190
8.63899e+13	181
8.73886e+13	169
8.83873e+13	168
8.93861e+13	187
9.03848e+13	170
9.13835e+13	177
9.23822e+13	180
9.3381e+13	184
9.43797e+13	212
9.53784e+13	184
9.63772e+13	185
9.73759e+13	195
9.83746e+13	159
9.93733e+13	160
1.00372e+14	200
1.01371e+14	174
1.0237e+14	190
1.03368e+14	184
1.04367e+14	184
1.05366e+14	187
1.06364e+14	191
1.07363e+14	188
1.08362e+14	191
1.09361e+14	185
1.10359e+14	171
1.11358e+14	182
1.12357e+14	198
1.13356e+14	206
1.14354e+14	175
1.15353e+14	176
1.16352e+14	207
1.1735e+14	181
1.18349e+14	173
1.19348e+14	168
1.20347e+14	160
1.21345e+14	171
1.22344e+14	174
1.23343e+14	176
1.24342e+14	160
1.2534e+14	168
1.26339e+14	166
1.27338e+14	178
1.28336e+14	187
1.29335e+14	186
1.30334e+14	176
1.31333e+14	173
1.32331e+14	177
1.3333e+14	171
1.34329e+14	173
1.35328e+14	183
1.36326e+14	177
1.37325e+14	171
1.38324e+14	179
1.39322e+14	198
1.40321e+14	152
1.4132e+14	149
1.42319e+14	175
1.43317e+14	156
1.44316e+14	180
1.45315e+14	164
1.46314e+14	191
1.47312e+14	165
1.48311e+14	184
1.4931e+14	197
1.50308e+14	192
1.51307e+14	211
1.52306e+14	209
1.53305e+14	178
1.54303e+14	184
1.55302e+14	187
1.56301e+14	178
1.573e+14	189
1.58298e+14	178
1.59297e+14	178
1.60296e+14	175
1.61294e+14	199
1.62293e+14	189
1.63292e+14	166
1.64291e+14	171
1.65289e+14	156
1.66288e+14	214
1.67287e+14	190
1.68286e+14	173
1.69284e+14	165
1.70283e+14	173
1.71282e+14	188
1.7228e+14	180
1.73279e+14	192
1.74278e+14	181
1.75277e+14	188
1.76275e+14	190
1.77274e+14	174
1.78273e+14	193
1.79271e+14	186
1.8027e+14	194
1.81269e+14	183
1.82268e+14	166
1.83266e+14	207
1.84265e+14	166
1.85264e+14	190
1.86263e+14	176
1.87261e+14	159
1.8826e+14	206
1.89259e+14	159
1.90258e+14	169
1.91256e+14	164
1.92255e+14	184
1.93254e+14	196
1.94252e+14	169
1.95251e+14	159
1.9625e+14	188
1.97249e+14	185
1.98247e+14	165
1.99246e+14	185
2.00245e+14	177
2.01243e+14	215
2.02242e+14	201
2.03241e+14	172
2.0424e+14	186
2.05238e+14	190
2.06237e+14	181
2.07236e+14	140
2.08235e+14	208
2.09233e+14	183
2.10232e+14	162
2.11231e+14	162
2.1223e+14	174
2.13228e+14	169
2.14227e+14	203
2.15226e+14	189
2.16224e+14	177
2.17223e+14	162
2.18222e+14	166
2.19221e+14	204
2.20219e+14	183
2.21218e+14	189
2.22217e+14	189
2.23215e+14	183
2.24214e+14	185
2.25213e+14	200
2.26212e+14	209
2.2721e+14	189
2.28209e+14	157
2.29208e+14	175
2.30207e+14	145
2.31205e+14	173
2.32204e+14	187
2.33203e+14	192
2.34201e+14	167
2.352e+14	187
2.36199e+14	186
2.37198e+14	159
2.38196e+14	217
2.39195e+14	193
2.40194e+14	184
2.41193e+14	193
2.42191e+14	165
2.4319e+14	180
2.44189e+14	178
2.45187e+14	180
2.46186e+14	181
2.47185e+14	200
2.48184e+14	188
2.49182e+14	156
2.50181e+14	177
2.5118e+14	162
2.52179e+14	183
2.53177e+14	189
2.54176e+14	188
2.55175e+14	184
2.56173e+14	175
2.57172e+14	197
2.58171e+14	214
2.5917e+14	183
2.60168e+14	171
2.61167e+14	167
2.62166e+14	166
2.63165e+14	187
2.64163e+14	184
2.65162e+14	165
2.66161e+14	160
2.67159e+14	181
2.68158e+14	202
2.69157e+14	188
2.70156e+14	184
2.71154e+14	167
2.72153e+14	199
2.73152e+14	162
2.74151e+14	171
2.75149e+14	183
2.76148e+14	186
2.77147e+14	185
2.78145e+14	181
2.79144e+14	154
2.80143e+14	200
2.81142e+14	192
2.8214e+14	190
2.83139e+14	187
2.84138e+14	173
2.85137e+14	174
2.86135e+14	190
2.87134e+14	189
2.88133e+14	163
2.89131e+14	177
2.9013e+14	167
2.91129e+14	166
2.92128e+14	161
2.93126e+14	192
2.94125e+14	177
2.95124e+14	186
2.96123e+14	167
2.97121e+14	174
2.9812e+14	196
2.99119e+14	155
3.00117e+14	166
3.01116e+14	165
3.02115e+14	185
3.03114e+14	184
3.04112e+14	168
3.05111e+14	173
3.0611e+14	194
3.07109e+14	176
3.08107e+14	190
3.09106e+14	161
3.10105e+14	170
3.11103e+14	156
3.12102e+14	169
3.13101e+14	168
3.141e+14	172
3.15098e+14	181
3.16097e+14	189
3.17096e+14	162
3.18095e+14	187
3.19093e+14	188
3.20092e+14	173
3.21091e+14	183
3.22089e+14	160
3.23088e+14	207
3.24087e+14	181
3.25086e+14	181
3.26084e+14	191
3.27083e+14	173
3.28082e+14	198
3.29081e+14	196
3.30079e+14	210
3.31078e+14	147
3.32077e+14	193
3.33075e+14	192
3.34074e+14	204
3.35073e+14	189
3.36072e+14	197
3.3707e+14	167
3.38069e+14	207
3.39068e+14	156
3.40067e+14	163
3.41065e+14	201
3.42064e+14	193
3.43063e+14	198
3.44061e+14	171
3.4506e+14	187
3.46059e+14	165
3.47058e+14	178
3.48056e+14	172
3.49055e+14	168
3.50054e+14	192
3.51053e+14	179
3.52051e+14	184
3.5305e+14	190
3.54049e+14	191
3.55047e+14	135
3.56046e+14	177
3.57045e+14	188
3.58044e+14	174
3.59042e+14	178
3.60041e+14	195
3.6104e+14	196
3.62039e+14	217
3.63037e+14	193
3.64036e+14	181
3.65035e+14	174
3.66033e+14	171
3.67032e+14	169
3.68031e+14	187
3.6903e+14	193
3.70028e+14	199
3.71027e+14	168
3.72026e+14	185
3.73025e+14	187
3.74023e+14	180
3.75022e+14	173
3.76021e+14	200
3.77019e+14	165
3.78018e+14	164
3.79017e+14	174
3.80016e+14	184
3.81014e+14	165
3.82013e+14	181
3.83012e+14	179
3.84011e+14	173
3.85009e+14	202
3.86008e+14	179
3.87007e+14	173
3.88005e+14	180
3.89004e+14	185
3.90003e+14	170
3.91002e+14	171
3.92e+14	182
3.92999e+14	189
3.93998e+14	184
3.94997e+14	181
3.95995e+14	177
3.96994e+14	184
3.97993e+14	170
3.98991e+14	191
3.9999e+14	179
4.00989e+14	166
4.01988e+14	188
4.02986e+14	190
4.03985e+14	187
4.04984e+14	163
4.05983e+14	171
4.06981e+14	167
4.0798e+14	176
4.08979e+14	184
4.09977e+14	187
4.10976e+14	196
4.11975e+14	195
4.12974e+14	192
4.13972e+14	162
4.14971e+14	195
4.1597e+14	194
4.16969e+14	193
4.17967e+14	206
4.18966e+14	202
4.19965e+14	177
4.20963e+14	192
4.21962e+14	179
4.22961e+14	163
4.2396e+14	173
4.24958e+14	189
4.25957e+14	171
4.26956e+14	164
4.27955e+14	183
4.28953e+14	190
4.29952e+14	164
4.30951e+14	180
4.31949e+14	161
4.32948e+14	199
4.33947e+14	189
4.34946e+14	174
4.35944e+14	189
4.36943e+14	177
4.37942e+14	210
4.38941e+14	183
4.39939e+14	151
4.40938e+14	187
4.41937e+14	172
4.42935e+14	176
4.43934e+14	187
4.44933e+14	158
4.45932e+14	187
4.4693e+14	176
4.47929e+14	175
4.48928e+14	182
4.49927e+14	198
4.50925e+14	151
4.51924e+14	180
4.52923e+14	197
4.53921e+14	177
4.5492e+14	187
4.55919e+14	165
4.56918e+14	179
4.57916e+14	179
4.58915e+14	180
4.59914e+14	177
4.60913e+14	197
4.61911e+14	189
4.6291e+14	189
4.63909e+14	172
4.64907e+14	211
4.65906e+14	168
4.66905e+14	181
4.67904e+14	185
4.68902e+14	192
4.69901e+14	196
4.709e+14	201
4.71899e+14	173
4.72897e+14	209
4.73896e+14	196
4.74895e+14	165
4.75893e+14	181
4.76892e+14	178
4.77891e+14	183
4.7889e+14	172
4.79888e+14	171
4.80887e+14	200
4.81886e+14	162
4.82885e+14	194
4.83883e+14	175
4.84882e+14	177
4.85881e+14	183
4.86879e+14	190
4.87878e+14	170
4.88877e+14	179
4.89876e+14	181
4.90874e+14	181
4.91873e+14	179
4.92872e+14	182
4.93871e+14	176
4.94869e+14	169
4.95868e+14	192
4.96867e+14	171
4.97865e+14	151
4.98864e+14	194
4.99863e+14	181
5.00862e+14	182
5.0186e+14	162
5.02859e+14	176
5.03858e+14	183
5.04857e+14	173
5.05855e+14	179
5.06854e+14	172
5.07853e+14	184
5.08851e+14	178
5.0985e+14	161
5.10849e+14	162
5.11848e+14	181
5.12846e+14	200
5.13845e+14	174
5.14844e+14	186
5.15843e+14	186
5.16841e+14	175
5.1784e+14	184
5.18839e+14	188
5.19837e+14	205
5.20836e+14	176
5.21835e+14	175
5.22834e+14	167
5.23832e+14	173
5.24831e+14	174
5.2583e+14	178
5.26829e+14	192
5.27827e+14	187
5.28826e+14	187
5.29825e+14	177
5.30823e+14	179
5.31822e+14	198
5.32821e+14	186
5.3382e+14	169
5.34818e+14	207
5.35817e+14	157
5.36816e+14	200
5.37814e+14	172
5.38813e+14	171
5.39812e+14	180
5.40811e+14	183
5.41809e+14	180
5.42808e+14	179
5.43807e+14	173
5.44806e+14	181
5.45804e+14	192
5.46803e+14	178
5.47802e+14	182
5.48801e+14	186
5.49799e+14	169
5.50798e+14	193
5.51797e+14	185
5.52795e+14	201
5.53794e+14	169
5.54793e+14	167
5.55792e+14	178
5.5679e+14	161
5.57789e+14	194
5.58788e+14	176
5.59787e+14	186
5.60785e+14	158
5.61784e+14	146
5.62783e+14	193
5.63781e+14	195
5.6478e+14	200
5.65779e+14	178
5.66778e+14	195
5.67776e+14	202
5.68775e+14	187
5.69774e+14	198
5.70772e+14	195
5.71771e+14	213
5.7277e+14	159
5.73769e+14	207
5.74767e+14	173
5.75766e+14	194
5.76765e+14	183
5.77764e+14	185
5.78762e+14	175
5.79761e+14	189
5.8076e+14	169
5.81758e+14	189
5.82757e+14	179
5.83756e+14	182
5.84755e+14	181
5.85753e+14	171
5.86752e+14	192
5.87751e+14	182
5.8875e+14	179
5.89748e+14	182
5.90747e+14	198
5.91746e+14	199
5.92744e+14	193
5.93743e+14	171
5.94742e+14	172
5.95741e+14	186
5.96739e+14	183
5.97738e+14	165
5.98737e+14	174
5.99736e+14	180
6.00734e+14	187
6.01733e+14	184
6.02732e+14	175
6.0373e+14	169
6.04729e+14	165
6.05728e+14	174
6.06727e+14	180
6.07725e+14	182
6.08724e+14	168
6.09723e+14	152
6.10722e+14	180
6.1172e+14	168
6.12719e+14	191
