Time [seconds]	Counts
4.99364e+11	127
1.49809e+12	113
2.49682e+12	132
3.49554e+12	113
4.49427e+12	124
5.493e+12	118
6.49173e+12	125
7.49045e+12	138
8.48918e+12	117
9.48791e+12	129
1.04866e+13	116
1.14854e+13	127
1.24841e+13	118
1.34828e+13	115
1.44815e+13	126
1.54803e+13	114
1.6479e+13	123
1.74777e+13	128
1.84765e+13	132
1.94752e+13	130
2.04739e+13	132
2.14726e+13	109
2.24714e+13	120
2.34701e+13	105
2.44688e+13	102
2.54675e+13	121
2.64663e+13	134
2.7465e+13	111
2.84637e+13	108
2.94624e+13	129
3.04612e+13	106
3.14599e+13	134
3.24586e+13	122
3.34574e+13	125
3.44561e+13	115
3.54548e+13	104
3.64535e+13	134
3.74523e+13	121
3.8451e+13	136
3.94497e+13	144
4.04484e+13	118
4.14472e+13	123
4.24459e+13	122
4.34446e+13	135
4.44434e+13	125
4.54421e+13	100
4.64408e+13	118
4.74395e+13	115
4.84383e+13	118
4.9437e+13	109
5.04357e+13	123
5.14344e+13	115
5.24332e+13	129
5.34319e+13	116
5.44306e+13	134
5.54294e+13	119
5.64281e+13	108
5.74268e+13	116
5.84255e+13	121
5.94243e+13	107
6.0423e+13	129
6.14217e+13	128
6.24204e+13	126
6.34192e+13	124
6.44179e+13	113
6.54166e+13	134
6.64153e+13	98
6.74141e+13	136
6.84128e+13	111
6.94115e+13	133
7.04103e+13	116
7.1409e+13	143
7.24077e+13	128
7.34064e+13	124
7.44052e+13	141
7.54039e+13	116
7.64026e+13	117
7.74013e+13	120
7.84001e+13	136
7.93988e+13	102
8.03975e+13	113
8.13963e+13	137
8.2395e+13	124
8.33937e+13	133
8.43924e+13	144
8.53912e+13	111
8.63899e+13	128
8.73886e+13	120
8.83873e+13	125
8.93861e+13	138
9.03848e+13	120
9.13835e+13	103
9.23822e+13	117
9.3381e+13	99
9.43797e+13	104
9.53784e+13	131
9.63772e+13	126
9.73759e+13	140
9.83746e+13	120
9.93733e+13	104
1.00372e+14	115
1.01371e+14	110
1.0237e+14	136
1.03368e+14	121
1.04367e+14	120
1.05366e+14	131
1.06364e+14	120
1.07363e+14	119
1.08362e+14	115
1.09361e+14	114
1.10359e+14	100
1.11358e+14	111
1.12357e+14	124
1.13356e+14	123
1.14354e+14	131
1.15353e+14	132
1.16352e+14	129
1.1735e+14	113
1.18349e+14	115
1.19348e+14	116
1.20347e+14	100
1.21345e+14	114
1.22344e+14	106
1.23343e+14	134
1.24342e+14	113
1.2534e+14	108
1.26339e+14	123
1.27338e+14	114
1.28336e+14	117
1.29335e+14	140
1.30334e+14	137
1.31333e+14	133
1.32331e+14	128
1.3333e+14	104
1.34329e+14	119
1.35328e+14	104
1.36326e+14	113
1.37325e+14	123
1.38324e+14	117
1.39322e+14	118
1.40321e+14	108
1.4132e+14	118
1.42319e+14	113
1.43317e+14	123
1.44316e+14	131
1.45315e+14	119
1.46314e+14	118
1.47312e+14	125
1.48311e+14	117
1.4931e+14	111
1.50308e+14	114
1.51307e+14	127
1.52306e+14	107
1.53305e+14	114
1.54303e+14	124
1.55302e+14	109
1.56301e+14	111
1.573e+14	110
1.58298e+14	127
1.59297e+14	134
1.60296e+14	127
1.61294e+14	112
1.62293e+14	122
1.63292e+14	115
1.64291e+14	122
1.65289e+14	126
1.66288e+14	134
1.67287e+14	136
1.68286e+14	125
1.69284e+14	108
1.70283e+14	115
1.71282e+14	119
1.7228e+14	107
1.73279e+14	106
1.74278e+14	135
1.75277e+14	127
1.76275e+14	132
1.77274e+14	92
1.78273e+14	128
1.79271e+14	129
1.8027e+14	123
1.81269e+14	132
1.82268e+14	113
1.83266e+14	134
1.84265e+14	110
1.85264e+14	110
1.86263e+14	107
1.87261e+14	128
1.8826e+14	109
1.89259e+14	127
1.90258e+14	127
1.91256e+14	112
1.92255e+14	115
1.93254e+14	136
1.94252e+14	111
1.95251e+14	130
1.9625e+14	108
1.97249e+14	152
1.98247e+14	125
1.99246e+14	111
2.00245e+14	111
2.01243e+14	106
2.02242e+14	120
2.03241e+14	114
2.0424e+14	109
2.05238e+14	116
2.06237e+14	122
2.07236e+14	116
2.08235e+14	138
2.09233e+14	107
2.10232e+14	130
2.11231e+14	126
2.1223e+14	111
2.13228e+14	130
2.14227e+14	137
2.15226e+14	124
2.16224e+14	121
2.17223e+14	106
2.18222e+14	112
2.19221e+14	109
2.20219e+14	126
2.21218e+14	129
2.22217e+14	111
2.23215e+14	102
2.24214e+14	103
2.25213e+14	112
2.26212e+14	107
2.2721e+14	121
2.28209e+14	122
2.29208e+14	98
2.30207e+14	109
2.31205e+14	133
2.32204e+14	124
2.33203e+14	115
2.34201e+14	130
2.352e+14	118
2.36199e+14	126
2.37198e+14	107
2.38196e+14	139
2.39195e+14	126
2.40194e+14	142
2.41193e+14	134
2.42191e+14	149
2.4319e+14	135
2.44189e+14	104
2.45187e+14	113
2.46186e+14	98
2.47185e+14	129
2.48184e+14	109
2.49182e+14	151
2.50181e+14	137
2.5118e+14	121
2.52179e+14	107
2.53177e+14	111
2.54176e+14	141
2.55175e+14	116
2.56173e+14	132
2.57172e+14	100
2.58171e+14	113
2.5917e+14	114
2.60168e+14	113
2.61167e+14	116
2.62166e+14	128
2.63165e+14	125
2.64163e+14	129
2.65162e+14	116
2.66161e+14	126
2.67159e+14	126
2.68158e+14	128
2.69157e+14	116
2.70156e+14	113
2.71154e+14	129
2.72153e+14	133
2.73152e+14	112
2.74151e+14	116
2.75149e+14	105
2.76148e+14	124
2.77147e+14	125
2.78145e+14	103
2.79144e+14	110
2.80143e+14	114
2.81142e+14	124
2.8214e+14	114
2.83139e+14	103
2.84138e+14	120
2.85137e+14	125
2.86135e+14	142
2.87134e+14	109
2.88133e+14	150
2.89131e+14	127
2.9013e+14	133
2.91129e+14	105
2.92128e+14	117
2.93126e+14	106
2.94125e+14	114
2.95124e+14	101
2.96123e+14	99
2.97121e+14	123
2.9812e+14	116
2.99119e+14	148
3.00117e+14	130
3.01116e+14	106
3.02115e+14	127
3.03114e+14	126
3.04112e+14	124
3.05111e+14	112
3.0611e+14	109
3.07109e+14	102
3.08107e+14	127
3.09106e+14	132
3.10105e+14	119
3.11103e+14	101
3.12102e+14	131
3.13101e+14	127
3.141e+14	101
3.15098e+14	123
3.16097e+14	120
3.17096e+14	98
3.18095e+14	115
3.19093e+14	109
3.20092e+14	125
3.21091e+14	107
3.22089e+14	115
3.23088e+14	117
3.24087e+14	147
3.25086e+14	131
3.26084e+14	122
3.27083e+14	117
3.28082e+14	121
3.29081e+14	109
3.30079e+14	119
3.31078e+14	110
3.32077e+14	118
3.33075e+14	117
3.34074e+14	119
3.35073e+14	125
3.36072e+14	114
3.3707e+14	113
3.38069e+14	99
3.39068e+14	102
3.40067e+14	118
3.41065e+14	124
3.42064e+14	130
3.43063e+14	132
3.44061e+14	133
3.4506e+14	137
3.46059e+14	107
3.47058e+14	115
3.48056e+14	128
3.49055e+14	104
3.50054e+14	124
3.51053e+14	125
3.52051e+14	130
3.5305e+14	129
3.54049e+14	121
3.55047e+14	115
3.56046e+14	139
3.57045e+14	122
3.58044e+14	131
3.59042e+14	117
3.60041e+14	124
3.6104e+14	97
3.62039e+14	103
3.63037e+14	98
3.64036e+14	120
3.65035e+14	138
3.66033e+14	117
3.67032e+14	128
3.68031e+14	122
3.6903e+14	114
3.70028e+14	106
3.71027e+14	115
3.72026e+14	110
3.73025e+14	118
3.74023e+14	125
3.75022e+14	112
3.76021e+14	122
3.77019e+14	142
3.78018e+14	117
3.79017e+14	112
3.80016e+14	110
3.81014e+14	104
3.82013e+14	92
3.83012e+14	96
3.84011e+14	118
3.85009e+14	109
3.86008e+14	109
3.87007e+14	111
3.88005e+14	115
3.89004e+14	106
3.90003e+14	125
3.91002e+14	114
3.92e+14	96
3.92999e+14	110
3.93998e+14	155
3.94997e+14	112
3.95995e+14	110
3.96994e+14	121
3.97993e+14	114
3.98991e+14	124
3.9999e+14	121
4.00989e+14	125
4.01988e+14	100
4.02986e+14	139
4.03985e+14	120
4.04984e+14	105
4.05983e+14	117
4.06981e+14	116
4.0798e+14	123
4.08979e+14	127
4.09977e+14	133
4.10976e+14	116
4.11975e+14	108
4.12974e+14	123
4.13972e+14	122
4.14971e+14	127
4.1597e+14	105
4.16969e+14	103
4.17967e+14	102
4.18966e+14	128
4.19965e+14	126
4.20963e+14	133
4.21962e+14	121
4.22961e+14	115
4.2396e+14	119
4.24958e+14	139
4.25957e+14	126
4.26956e+14	121
4.27955e+14	117
4.28953e+14	115
4.29952e+14	110
4.30951e+14	117
4.31949e+14	142
4.32948e+14	121
4.33947e+14	135
4.34946e+14	116
4.35944e+14	131
4.36943e+14	116
4.37942e+14	125
4.38941e+14	126
4.39939e+14	123
4.40938e+14	140
4.41937e+14	106
4.42935e+14	128
4.43934e+14	124
4.44933e+14	131
4.45932e+14	134
4.4693e+14	124
4.47929e+14	127
4.48928e+14	116
4.49927e+14	118
4.50925e+14	105
4.51924e+14	137
4.52923e+14	113
4.53921e+14	122
4.5492e+14	113
4.55919e+14	115
4.56918e+14	140
4.57916e+14	138
4.58915e+14	125
4.59914e+14	102
4.60913e+14	118
4.61911e+14	136
4.6291e+14	108
4.63909e+14	126
4.64907e+14	113
4.65906e+14	121
4.66905e+14	118
4.67904e+14	103
4.68902e+14	126
4.69901e+14	135
4.709e+14	112
4.71899e+14	125
4.72897e+14	121
4.73896e+14	116
4.74895e+14	123
4.75893e+14	121
4.76892e+14	119
4.77891e+14	130
4.7889e+14	86
4.79888e+14	101
4.80887e+14	115
4.81886e+14	120
4.82885e+14	106
4.83883e+14	124
4.84882e+14	116
4.85881e+14	116
4.86879e+14	109
4.87878e+14	112
4.88877e+14	131
4.89876e+14	130
4.90874e+14	124
4.91873e+14	122
4.92872e+14	142
4.93871e+14	107
4.94869e+14	125
4.95868e+14	119
4.96867e+14	115
4.97865e+14	117
