Time [seconds]	Counts
4.99677e+11	249
1.49903e+12	224
2.49839e+12	228
3.49774e+12	209
4.49709e+12	211
5.49645e+12	219
6.4958e+12	204
7.49516e+12	219
8.49451e+12	220
9.49387e+12	227
1.04932e+13	214
1.14926e+13	245
1.24919e+13	217
1.34913e+13	212
1.44906e+13	234
1.549e+13	228
1.64893e+13	205
1.74887e+13	238
1.84881e+13	226
1.94874e+13	229
2.04868e+13	220
2.14861e+13	219
2.24855e+13	187
2.34848e+13	203
2.44842e+13	199
2.54835e+13	222
2.64829e+13	222
2.74822e+13	230
2.84816e+13	225
2.9481e+13	208
3.04803e+13	234
3.14797e+13	216
3.2479e+13	201
3.34784e+13	235
3.44777e+13	240
3.54771e+13	207
3.64764e+13	220
3.74758e+13	212
3.84751e+13	221
3.94745e+13	202
4.04739e+13	243
4.14732e+13	215
4.24726e+13	216
4.34719e+13	220
4.44713e+13	204
4.54706e+13	218
4.647e+13	228
4.74693e+13	255
4.84687e+13	231
4.9468e+13	209
5.04674e+13	214
5.14667e+13	206
5.24661e+13	221
5.34655e+13	209
5.44648e+13	221
5.54642e+13	205
5.64635e+13	213
5.74629e+13	215
5.84622e+13	206
5.94616e+13	230
6.04609e+13	229
6.14603e+13	206
6.24596e+13	222
6.3459e+13	215
6.44584e+13	227
6.54577e+13	199
6.64571e+13	213
6.74564e+13	222
6.84558e+13	224
6.94551e+13	222
7.04545e+13	233
7.14538e+13	215
7.24532e+13	202
7.34525e+13	227
7.44519e+13	237
7.54513e+13	240
7.64506e+13	225
7.745e+13	225
7.84493e+13	223
7.94487e+13	218
8.0448e+13	208
8.14474e+13	225
8.24467e+13	243
8.34461e+13	210
8.44454e+13	191
8.54448e+13	205
8.64441e+13	231
8.74435e+13	232
8.84429e+13	236
8.94422e+13	205
9.04416e+13	220
9.14409e+13	244
9.24403e+13	175
9.34396e+13	235
9.4439e+13	226
9.54383e+13	230
9.64377e+13	229
9.7437e+13	225
9.84364e+13	226
9.94357e+13	210
1.00435e+14	242
1.01434e+14	175
1.02434e+14	238
1.03433e+14	203
1.04433e+14	242
1.05432e+14	228
1.06431e+14	209
1.07431e+14	222
1.0843e+14	218
1.09429e+14	218
1.10429e+14	195
1.11428e+14	235
1.12427e+14	244
1.13427e+14	236
1.14426e+14	240
1.15425e+14	205
1.16425e+14	205
1.17424e+14	199
1.18423e+14	207
1.19423e+14	241
1.20422e+14	226
1.21422e+14	215
1.22421e+14	230
1.2342e+14	205
1.2442e+14	212
1.25419e+14	218
1.26418e+14	244
1.27418e+14	237
1.28417e+14	218
1.29416e+14	218
1.30416e+14	200
1.31415e+14	226
1.32414e+14	234
1.33414e+14	199
1.34413e+14	236
1.35413e+14	200
1.36412e+14	204
1.37411e+14	221
1.38411e+14	233
1.3941e+14	230
1.40409e+14	226
1.41409e+14	230
1.42408e+14	235
1.43407e+14	255
1.44407e+14	212
1.45406e+14	193
1.46405e+14	197
1.47405e+14	224
1.48404e+14	221
1.49403e+14	256
1.50403e+14	234
1.51402e+14	227
1.52402e+14	223
1.53401e+14	235
1.544e+14	215
1.554e+14	244
1.56399e+14	242
1.57398e+14	176
1.58398e+14	226
1.59397e+14	231
1.60396e+14	212
1.61396e+14	225
1.62395e+14	224
1.63394e+14	217
1.64394e+14	246
1.65393e+14	219
1.66392e+14	241
1.67392e+14	205
1.68391e+14	206
1.69391e+14	217
1.7039e+14	201
1.71389e+14	216
1.72389e+14	214
1.73388e+14	219
1.74387e+14	219
1.75387e+14	252
1.76386e+14	197
1.77385e+14	207
1.78385e+14	244
1.79384e+14	198
1.80383e+14	235
1.81383e+14	230
1.82382e+14	225
1.83382e+14	223
1.84381e+14	243
1.8538e+14	201
1.8638e+14	240
1.87379e+14	200
1.88378e+14	215
1.89378e+14	212
1.90377e+14	219
1.91376e+14	204
1.92376e+14	247
1.93375e+14	227
1.94374e+14	201
1.95374e+14	240
1.96373e+14	180
1.97372e+14	197
1.98372e+14	229
1.99371e+14	223
2.00371e+14	220
2.0137e+14	211
2.02369e+14	230
2.03369e+14	222
2.04368e+14	212
2.05367e+14	225
2.06367e+14	207
2.07366e+14	222
2.08365e+14	212
2.09365e+14	234
2.10364e+14	231
2.11363e+14	208
2.12363e+14	219
2.13362e+14	222
2.14361e+14	242
2.15361e+14	219
2.1636e+14	228
2.1736e+14	219
2.18359e+14	201
2.19358e+14	213
2.20358e+14	208
2.21357e+14	214
2.22356e+14	219
2.23356e+14	207
2.24355e+14	235
2.25354e+14	231
2.26354e+14	207
2.27353e+14	191
2.28352e+14	226
2.29352e+14	235
2.30351e+14	235
2.31351e+14	235
2.3235e+14	213
2.33349e+14	225
2.34349e+14	240
2.35348e+14	210
2.36347e+14	204
2.37347e+14	246
2.38346e+14	220
2.39345e+14	204
2.40345e+14	234
2.41344e+14	227
2.42343e+14	210
2.43343e+14	244
2.44342e+14	223
2.45341e+14	222
2.46341e+14	222
2.4734e+14	232
2.4834e+14	205
2.49339e+14	204
2.50338e+14	213
2.51338e+14	217
2.52337e+14	233
2.53336e+14	242
2.54336e+14	218
2.55335e+14	233
2.56334e+14	216
2.57334e+14	223
2.58333e+14	223
2.59332e+14	207
2.60332e+14	229
2.61331e+14	207
2.6233e+14	228
2.6333e+14	205
2.64329e+14	205
2.65329e+14	212
2.66328e+14	223
2.67327e+14	230
2.68327e+14	190
2.69326e+14	202
2.70325e+14	213
2.71325e+14	235
2.72324e+14	239
2.73323e+14	178
2.74323e+14	209
2.75322e+14	231
2.76321e+14	211
2.77321e+14	213
2.7832e+14	220
2.7932e+14	196
2.80319e+14	199
2.81318e+14	227
2.82318e+14	203
2.83317e+14	229
2.84316e+14	225
2.85316e+14	198
2.86315e+14	228
2.87314e+14	218
2.88314e+14	225
2.89313e+14	235
2.90312e+14	212
2.91312e+14	195
2.92311e+14	233
2.9331e+14	223
2.9431e+14	245
2.95309e+14	187
2.96309e+14	223
2.97308e+14	219
2.98307e+14	228
2.99307e+14	235
3.00306e+14	224
3.01305e+14	205
3.02305e+14	219
3.03304e+14	231
3.04303e+14	201
3.05303e+14	234
3.06302e+14	211
3.07301e+14	203
3.08301e+14	212
3.093e+14	214
3.103e+14	207
3.11299e+14	246
