Time [seconds]	Counts
4.99677e+11	126
1.49903e+12	120
2.49839e+12	107
3.49774e+12	127
4.49709e+12	126
5.49645e+12	123
6.4958e+12	104
7.49516e+12	110
8.49451e+12	123
9.49387e+12	122
1.04932e+13	118
1.14926e+13	109
1.24919e+13	111
1.34913e+13	117
1.44906e+13	99
1.549e+13	125
1.64893e+13	118
1.74887e+13	128
1.84881e+13	114
1.94874e+13	112
2.04868e+13	123
2.14861e+13	136
2.24855e+13	110
2.34848e+13	126
2.44842e+13	127
2.54835e+13	111
2.64829e+13	110
2.74822e+13	126
2.84816e+13	106
2.9481e+13	131
3.04803e+13	117
3.14797e+13	122
3.2479e+13	103
3.34784e+13	117
3.44777e+13	98
3.54771e+13	132
3.64764e+13	130
3.74758e+13	116
3.84751e+13	111
3.94745e+13	123
4.04739e+13	113
4.14732e+13	109
4.24726e+13	97
4.34719e+13	104
4.44713e+13	110
4.54706e+13	111
4.647e+13	89
4.74693e+13	102
4.84687e+13	113
4.9468e+13	94
5.04674e+13	109
5.14667e+13	112
5.24661e+13	119
5.34655e+13	112
5.44648e+13	133
5.54642e+13	115
5.64635e+13	109
5.74629e+13	126
5.84622e+13	95
5.94616e+13	124
6.04609e+13	105
6.14603e+13	102
6.24596e+13	129
6.3459e+13	114
6.44584e+13	92
6.54577e+13	109
6.64571e+13	109
6.74564e+13	122
6.84558e+13	112
6.94551e+13	120
7.04545e+13	132
7.14538e+13	132
7.24532e+13	137
7.34525e+13	110
7.44519e+13	97
7.54513e+13	103
7.64506e+13	129
7.745e+13	105
7.84493e+13	107
7.94487e+13	127
8.0448e+13	110
8.14474e+13	129
8.24467e+13	135
8.34461e+13	94
8.44454e+13	110
8.54448e+13	102
8.64441e+13	128
8.74435e+13	96
8.84429e+13	128
8.94422e+13	115
9.04416e+13	110
9.14409e+13	92
9.24403e+13	97
9.34396e+13	138
9.4439e+13	125
9.54383e+13	130
9.64377e+13	110
9.7437e+13	110
9.84364e+13	114
9.94357e+13	114
1.00435e+14	107
1.01434e+14	110
1.02434e+14	111
1.03433e+14	136
1.04433e+14	151
1.05432e+14	117
1.06431e+14	133
1.07431e+14	116
1.0843e+14	110
1.09429e+14	118
1.10429e+14	119
1.11428e+14	112
1.12427e+14	97
1.13427e+14	112
1.14426e+14	104
1.15425e+14	123
1.16425e+14	118
1.17424e+14	117
1.18423e+14	111
1.19423e+14	107
1.20422e+14	100
1.21422e+14	120
1.22421e+14	121
1.2342e+14	109
1.2442e+14	124
1.25419e+14	113
1.26418e+14	112
1.27418e+14	113
1.28417e+14	102
1.29416e+14	117
1.30416e+14	111
1.31415e+14	107
1.32414e+14	128
1.33414e+14	107
1.34413e+14	123
1.35413e+14	101
1.36412e+14	127
1.37411e+14	104
1.38411e+14	105
1.3941e+14	109
1.40409e+14	112
1.41409e+14	108
1.42408e+14	124
1.43407e+14	111
1.44407e+14	108
1.45406e+14	115
1.46405e+14	118
1.47405e+14	104
1.48404e+14	107
1.49403e+14	101
1.50403e+14	114
1.51402e+14	126
1.52402e+14	109
1.53401e+14	129
1.544e+14	123
1.554e+14	131
1.56399e+14	104
1.57398e+14	113
1.58398e+14	121
1.59397e+14	123
1.60396e+14	97
1.61396e+14	125
1.62395e+14	129
1.63394e+14	117
1.64394e+14	118
1.65393e+14	124
1.66392e+14	125
1.67392e+14	98
1.68391e+14	115
1.69391e+14	110
1.7039e+14	130
1.71389e+14	117
1.72389e+14	102
1.73388e+14	130
1.74387e+14	112
1.75387e+14	118
1.76386e+14	129
1.77385e+14	109
1.78385e+14	114
