Time [seconds]	Counts
4.99359e+11	185
1.49808e+12	185
2.49679e+12	173
3.49551e+12	177
4.49423e+12	175
5.49294e+12	180
6.49166e+12	177
7.49038e+12	172
8.4891e+12	205
9.48781e+12	166
1.04865e+13	172
1.14852e+13	177
1.2484e+13	176
1.34827e+13	186
1.44814e+13	162
1.54801e+13	206
1.64788e+13	179
1.74776e+13	177
1.84763e+13	188
1.9475e+13	192
2.04737e+13	205
2.14724e+13	173
2.24711e+13	173
2.34699e+13	194
2.44686e+13	168
2.54673e+13	207
2.6466e+13	186
2.74647e+13	182
2.84634e+13	186
2.94622e+13	191
3.04609e+13	178
3.14596e+13	182
3.24583e+13	178
3.3457e+13	179
3.44557e+13	153
3.54545e+13	167
3.64532e+13	173
3.74519e+13	157
3.84506e+13	194
3.94493e+13	163
4.0448e+13	173
4.14468e+13	197
4.24455e+13	180
4.34442e+13	185
4.44429e+13	196
4.54416e+13	179
4.64404e+13	179
4.74391e+13	191
4.84378e+13	184
4.94365e+13	196
5.04352e+13	181
5.14339e+13	187
5.24327e+13	188
5.34314e+13	190
5.44301e+13	178
5.54288e+13	182
5.64275e+13	192
5.74262e+13	173
5.8425e+13	176
5.94237e+13	167
6.04224e+13	184
6.14211e+13	173
6.24198e+13	142
6.34185e+13	185
6.44173e+13	205
6.5416e+13	165
6.64147e+13	179
6.74134e+13	174
6.84121e+13	165
6.94108e+13	184
7.04096e+13	184
7.14083e+13	175
7.2407e+13	171
7.34057e+13	163
7.44044e+13	146
7.54032e+13	163
7.64019e+13	183
7.74006e+13	168
7.83993e+13	157
7.9398e+13	194
8.03967e+13	175
8.13955e+13	177
8.23942e+13	182
8.33929e+13	170
8.43916e+13	192
8.53903e+13	176
8.6389e+13	168
8.73878e+13	187
8.83865e+13	186
8.93852e+13	177
9.03839e+13	175
9.13826e+13	182
9.23813e+13	189
9.33801e+13	181
9.43788e+13	179
9.53775e+13	163
9.63762e+13	204
9.73749e+13	184
9.83737e+13	196
9.93724e+13	216
1.00371e+14	175
1.0137e+14	195
1.02369e+14	194
1.03367e+14	195
1.04366e+14	168
1.05365e+14	206
1.06363e+14	189
1.07362e+14	187
1.08361e+14	180
1.0936e+14	178
1.10358e+14	162
1.11357e+14	181
1.12356e+14	190
1.13354e+14	172
1.14353e+14	181
1.15352e+14	145
1.16351e+14	174
1.17349e+14	197
1.18348e+14	165
1.19347e+14	184
1.20345e+14	196
1.21344e+14	175
1.22343e+14	169
1.23342e+14	195
1.2434e+14	185
1.25339e+14	156
1.26338e+14	199
1.27336e+14	204
1.28335e+14	155
1.29334e+14	193
1.30333e+14	180
1.31331e+14	166
1.3233e+14	160
1.33329e+14	195
1.34327e+14	216
1.35326e+14	186
1.36325e+14	214
1.37324e+14	158
1.38322e+14	175
1.39321e+14	188
1.4032e+14	173
1.41318e+14	182
1.42317e+14	216
1.43316e+14	181
1.44315e+14	164
1.45313e+14	182
1.46312e+14	191
1.47311e+14	177
1.4831e+14	184
1.49308e+14	181
1.50307e+14	171
1.51306e+14	190
1.52304e+14	154
1.53303e+14	199
1.54302e+14	168
1.55301e+14	187
1.56299e+14	175
1.57298e+14	176
1.58297e+14	160
1.59295e+14	185
1.60294e+14	176
1.61293e+14	178
1.62292e+14	197
1.6329e+14	167
1.64289e+14	182
1.65288e+14	176
1.66286e+14	165
1.67285e+14	174
1.68284e+14	179
1.69283e+14	158
1.70281e+14	184
1.7128e+14	177
1.72279e+14	165
1.73277e+14	179
1.74276e+14	172
1.75275e+14	190
1.76274e+14	171
1.77272e+14	172
1.78271e+14	182
1.7927e+14	169
1.80268e+14	179
1.81267e+14	162
1.82266e+14	171
1.83265e+14	191
1.84263e+14	167
1.85262e+14	172
1.86261e+14	150
1.87259e+14	177
1.88258e+14	213
1.89257e+14	166
1.90256e+14	197
1.91254e+14	157
1.92253e+14	175
1.93252e+14	179
1.9425e+14	172
1.95249e+14	164
1.96248e+14	186
1.97247e+14	188
1.98245e+14	171
1.99244e+14	154
2.00243e+14	189
2.01242e+14	193
2.0224e+14	162
2.03239e+14	168
2.04238e+14	187
2.05236e+14	173
2.06235e+14	177
2.07234e+14	155
2.08233e+14	195
2.09231e+14	174
2.1023e+14	208
2.11229e+14	172
2.12227e+14	187
2.13226e+14	176
2.14225e+14	174
2.15224e+14	196
2.16222e+14	189
2.17221e+14	177
2.1822e+14	191
2.19218e+14	195
2.20217e+14	177
2.21216e+14	182
2.22215e+14	178
2.23213e+14	185
2.24212e+14	159
2.25211e+14	174
2.26209e+14	154
2.27208e+14	167
2.28207e+14	179
2.29206e+14	187
2.30204e+14	179
