Channel	Counts
0.499969	1
1.49991	0
2.49985	0
3.49979	0
4.49973	0
5.49966	0
6.4996	0
7.49954	0
8.49948	0
9.49942	0
10.4994	0
11.4993	0
12.4992	0
13.4992	0
14.4991	0
15.4991	0
16.499	0
17.4989	0
18.4989	0
19.4988	0
20.4987	0
21.4987	0
22.4986	0
23.4986	0
24.4985	0
25.4984	0
26.4984	0
27.4983	0
28.4983	0
29.4982	0
30.4981	0
31.4981	0
32.498	0
33.498	0
34.4979	0
35.4978	0
36.4978	0
37.4977	0
38.4977	0
39.4976	0
40.4975	0
41.4975	0
42.4974	0
43.4973	0
44.4973	0
45.4972	0
46.4972	0
47.4971	0
48.497	0
49.497	0
50.4969	0
51.4969	1
52.4968	0
53.4967	0
54.4967	0
55.4966	1
56.4966	1
57.4965	1
58.4964	3
59.4964	1
60.4963	5
61.4962	14
62.4962	20
63.4961	44
64.4961	48
65.496	56
66.4959	77
67.4959	87
68.4958	95
69.4958	120
70.4957	123
71.4956	139
72.4956	147
73.4955	165
74.4955	177
75.4954	152
76.4953	160
77.4953	175
78.4952	181
79.4951	169
80.4951	177
81.495	181
82.495	206
83.4949	222
84.4948	200
85.4948	192
86.4947	205
87.4947	183
88.4946	215
89.4945	204
90.4945	213
91.4944	225
92.4944	213
93.4943	202
94.4942	221
95.4942	210
96.4941	222
97.494	230
98.494	232
99.4939	225
100.494	216
101.494	239
102.494	245
103.494	213
104.494	247
105.494	253
106.493	218
107.493	230
108.493	263
109.493	255
110.493	251
111.493	255
112.493	262
113.493	259
114.493	253
115.493	235
116.493	255
117.493	271
118.493	253
119.493	242
120.493	243
121.493	225
122.493	236
123.492	241
124.492	251
125.492	227
126.492	247
127.492	220
128.492	239
129.492	247
130.492	225
131.492	255
132.492	246
133.492	226
134.492	246
135.492	217
136.492	252
137.492	261
138.492	251
139.491	262
140.491	217
141.491	214
142.491	218
143.491	254
144.491	245
145.491	241
146.491	234
147.491	248
148.491	243
149.491	239
150.491	226
151.491	226
152.491	219
153.491	236
154.491	211
155.491	232
156.49	228
157.49	201
158.49	225
159.49	214
160.49	226
161.49	198
162.49	235
163.49	208
164.49	207
165.49	204
166.49	218
167.49	205
168.49	226
169.49	238
170.49	203
171.49	223
172.489	235
173.489	203
174.489	201
175.489	232
176.489	190
177.489	163
178.489	197
179.489	188
180.489	215
181.489	225
182.489	249
183.489	197
184.489	183
185.489	200
186.489	190
187.489	174
188.488	202
189.488	206
190.488	198
191.488	177
192.488	191
193.488	202
194.488	214
195.488	168
196.488	176
197.488	191
198.488	198
199.488	180
200.488	177
201.488	190
202.488	186
203.488	167
204.488	182
205.487	188
206.487	171
207.487	161
208.487	177
209.487	185
210.487	158
211.487	164
212.487	167
213.487	150
214.487	188
215.487	191
216.487	162
217.487	156
218.487	183
219.487	155
220.487	135
221.486	165
222.486	153
223.486	163
224.486	166
225.486	152
226.486	176
227.486	164
228.486	159
229.486	147
230.486	172
231.486	160
232.486	162
233.486	129
234.486	142
235.486	160
236.486	152
237.486	167
238.485	145
239.485	153
240.485	152
241.485	129
242.485	155
243.485	145
244.485	145
245.485	157
246.485	164
247.485	145
248.485	154
249.485	144
250.485	121
251.485	140
252.485	153
253.485	144
254.484	124
255.484	152
256.484	143
257.484	157
258.484	123
259.484	119
260.484	137
261.484	123
262.484	129
263.484	134
264.484	134
265.484	125
266.484	116
267.484	150
268.484	117
269.484	136
270.483	129
271.483	132
272.483	107
273.483	130
274.483	120
275.483	118
276.483	123
277.483	104
278.483	121
279.483	105
280.483	109
281.483	127
282.483	129
283.483	100
284.483	110
285.483	105
286.483	102
287.482	121
288.482	124
289.482	112
290.482	116
291.482	111
292.482	100
293.482	122
294.482	107
295.482	99
296.482	118
297.482	105
298.482	111
299.482	110
300.482	120
301.482	118
302.482	81
303.481	100
304.481	93
305.481	102
306.481	122
307.481	113
308.481	100
309.481	89
310.481	93
311.481	98
312.481	89
313.481	100
314.481	98
315.481	93
316.481	90
317.481	104
318.481	86
319.48	83
320.48	87
321.48	85
322.48	73
323.48	97
324.48	91
325.48	79
326.48	78
327.48	73
328.48	87
329.48	84
330.48	83
331.48	72
332.48	96
333.48	86
334.48	86
335.48	67
336.479	71
337.479	73
338.479	67
339.479	91
340.479	80
341.479	95
342.479	86
343.479	69
344.479	70
345.479	78
346.479	68
347.479	68
348.479	80
349.479	89
350.479	69
351.479	92
352.478	83
353.478	63
354.478	77
355.478	71
356.478	75
357.478	60
358.478	80
359.478	61
360.478	62
361.478	69
362.478	66
363.478	65
364.478	63
365.478	67
366.478	65
367.478	83
368.478	61
369.477	58
370.477	74
371.477	85
372.477	61
373.477	50
374.477	77
375.477	83
376.477	60
377.477	61
378.477	54
379.477	56
380.477	82
381.477	53
382.477	81
383.477	58
384.477	56
385.476	52
386.476	59
387.476	49
388.476	60
389.476	59
390.476	55
391.476	55
392.476	64
393.476	53
394.476	82
395.476	57
396.476	57
397.476	56
398.476	48
399.476	73
400.476	48
401.475	55
402.475	62
403.475	48
404.475	48
405.475	55
406.475	48
407.475	49
408.475	51
409.475	47
410.475	53
411.475	61
412.475	69
413.475	55
414.475	48
415.475	59
416.475	60
417.475	46
418.474	63
419.474	50
420.474	58
421.474	43
422.474	47
423.474	46
424.474	47
425.474	46
426.474	50
427.474	51
428.474	48
429.474	35
430.474	43
431.474	47
432.474	44
433.474	43
434.473	34
435.473	52
436.473	56
437.473	38
438.473	39
439.473	45
440.473	44
441.473	50
442.473	40
443.473	46
444.473	35
445.473	61
446.473	40
447.473	43
448.473	51
449.473	48
450.473	43
451.472	48
452.472	35
453.472	42
454.472	38
455.472	40
456.472	49
457.472	42
458.472	51
459.472	44
460.472	42
461.472	37
462.472	55
463.472	43
464.472	34
465.472	32
466.472	41
467.471	41
468.471	37
469.471	44
470.471	47
471.471	36
472.471	45
473.471	25
474.471	39
475.471	38
476.471	31
477.471	32
478.471	45
479.471	48
480.471	30
481.471	30
482.471	20
483.47	33
484.47	34
485.47	27
486.47	34
487.47	38
488.47	22
489.47	33
490.47	30
491.47	32
492.47	34
493.47	26
494.47	35
495.47	27
496.47	26
497.47	26
498.47	27
499.47	38
500.469	39
501.469	41
502.469	28
503.469	32
504.469	27
505.469	33
506.469	31
507.469	30
508.469	33
509.469	30
510.469	26
511.469	28
512.469	40
513.469	29
514.469	24
515.469	28
516.469	27
517.468	28
518.468	17
519.468	26
520.468	17
521.468	29
522.468	43
523.468	28
524.468	26
525.468	31
526.468	24
527.468	32
528.468	30
529.468	23
530.468	24
531.468	30
532.468	29
533.467	31
534.467	23
535.467	23
536.467	28
537.467	34
538.467	28
539.467	25
540.467	29
541.467	24
542.467	30
543.467	26
544.467	23
545.467	35
546.467	31
547.467	31
548.467	34
549.466	21
550.466	33
551.466	29
552.466	25
553.466	23
554.466	23
555.466	28
556.466	12
557.466	31
558.466	28
559.466	29
560.466	27
561.466	24
562.466	25
563.466	28
564.466	29
565.466	21
566.465	32
567.465	23
568.465	28
569.465	24
570.465	28
571.465	23
572.465	34
573.465	28
574.465	25
575.465	31
576.465	29
577.465	19
578.465	31
579.465	20
580.465	18
581.465	31
582.464	19
583.464	23
584.464	29
585.464	21
586.464	24
587.464	29
588.464	14
589.464	30
590.464	21
591.464	26
592.464	21
593.464	29
594.464	25
595.464	25
596.464	18
597.464	28
598.464	25
599.463	16
600.463	25
601.463	20
602.463	27
603.463	22
604.463	25
605.463	36
606.463	20
607.463	14
608.463	27
609.463	23
610.463	19
611.463	23
612.463	29
613.463	22
614.463	24
615.462	23
616.462	27
617.462	19
618.462	17
619.462	23
620.462	12
621.462	20
622.462	20
623.462	20
624.462	23
625.462	27
626.462	19
627.462	24
628.462	24
629.462	20
630.462	18
631.461	23
632.461	21
633.461	25
634.461	23
635.461	25
636.461	27
637.461	18
638.461	24
639.461	28
640.461	24
641.461	38
642.461	35
643.461	36
644.461	33
645.461	45
646.461	46
647.461	33
648.46	58
649.46	72
650.46	69
651.46	69
652.46	92
653.46	78
654.46	79
655.46	105
656.46	92
657.46	115
658.46	116
659.46	121
660.46	129
661.46	145
662.46	146
663.46	136
