Time [seconds]	Counts
4.99359e+11	112
1.49808e+12	121
2.49679e+12	119
3.49551e+12	137
4.49423e+12	128
5.49294e+12	110
6.49166e+12	131
7.49038e+12	96
8.4891e+12	132
9.48781e+12	134
1.04865e+13	105
1.14852e+13	112
1.2484e+13	103
1.34827e+13	141
1.44814e+13	107
1.54801e+13	127
1.64788e+13	135
1.74776e+13	118
1.84763e+13	135
1.9475e+13	105
2.04737e+13	116
2.14724e+13	116
2.24711e+13	129
2.34699e+13	109
2.44686e+13	110
2.54673e+13	120
2.6466e+13	100
2.74647e+13	126
2.84634e+13	127
2.94622e+13	127
3.04609e+13	124
3.14596e+13	137
3.24583e+13	149
3.3457e+13	109
3.44557e+13	121
3.54545e+13	119
3.64532e+13	117
3.74519e+13	118
3.84506e+13	131
3.94493e+13	141
4.0448e+13	112
4.14468e+13	105
4.24455e+13	132
4.34442e+13	142
4.44429e+13	135
4.54416e+13	134
4.64404e+13	134
4.74391e+13	131
4.84378e+13	120
4.94365e+13	125
5.04352e+13	125
5.14339e+13	127
5.24327e+13	128
5.34314e+13	137
5.44301e+13	132
5.54288e+13	146
5.64275e+13	125
5.74262e+13	155
5.8425e+13	133
5.94237e+13	109
6.04224e+13	133
6.14211e+13	98
6.24198e+13	118
6.34185e+13	117
6.44173e+13	124
6.5416e+13	129
6.64147e+13	158
6.74134e+13	97
6.84121e+13	121
6.94108e+13	133
7.04096e+13	121
7.14083e+13	128
7.2407e+13	127
7.34057e+13	122
7.44044e+13	127
7.54032e+13	122
7.64019e+13	126
7.74006e+13	150
7.83993e+13	134
7.9398e+13	122
8.03967e+13	121
8.13955e+13	143
8.23942e+13	142
8.33929e+13	126
8.43916e+13	125
8.53903e+13	135
8.6389e+13	130
8.73878e+13	130
8.83865e+13	105
8.93852e+13	129
9.03839e+13	154
9.13826e+13	125
9.23813e+13	135
9.33801e+13	159
9.43788e+13	119
9.53775e+13	143
9.63762e+13	127
9.73749e+13	123
9.83737e+13	140
9.93724e+13	123
1.00371e+14	135
1.0137e+14	105
1.02369e+14	129
1.03367e+14	143
1.04366e+14	151
1.05365e+14	127
1.06363e+14	118
1.07362e+14	138
1.08361e+14	123
1.0936e+14	124
1.10358e+14	146
1.11357e+14	123
1.12356e+14	128
1.13354e+14	140
1.14353e+14	140
1.15352e+14	106
1.16351e+14	128
1.17349e+14	119
1.18348e+14	126
1.19347e+14	127
1.20345e+14	129
1.21344e+14	115
1.22343e+14	115
1.23342e+14	129
1.2434e+14	147
1.25339e+14	128
1.26338e+14	116
1.27336e+14	114
1.28335e+14	125
1.29334e+14	145
1.30333e+14	145
1.31331e+14	108
1.3233e+14	122
1.33329e+14	131
1.34327e+14	111
1.35326e+14	129
1.36325e+14	127
