Time [seconds]	Counts
4.99594e+11	126
1.49878e+12	113
2.49797e+12	134
3.49716e+12	105
4.49634e+12	118
5.49553e+12	109
6.49472e+12	131
7.49391e+12	118
8.49309e+12	116
9.49228e+12	107
1.04915e+13	117
1.14907e+13	120
1.24898e+13	109
1.3489e+13	113
1.44882e+13	108
1.54874e+13	99
1.64866e+13	121
1.74858e+13	122
1.8485e+13	97
1.94842e+13	128
2.04833e+13	107
2.14825e+13	107
2.24817e+13	111
2.34809e+13	106
2.44801e+13	136
2.54793e+13	122
2.64785e+13	106
2.74777e+13	117
2.84768e+13	136
2.9476e+13	109
3.04752e+13	122
3.14744e+13	113
3.24736e+13	116
3.34728e+13	121
3.4472e+13	103
3.54712e+13	130
3.64703e+13	131
3.74695e+13	115
3.84687e+13	134
3.94679e+13	125
4.04671e+13	118
4.14663e+13	106
4.24655e+13	118
4.34647e+13	122
4.44638e+13	108
4.5463e+13	119
4.64622e+13	114
4.74614e+13	128
4.84606e+13	117
4.94598e+13	128
5.0459e+13	107
5.14582e+13	126
5.24574e+13	112
5.34565e+13	102
5.44557e+13	107
5.54549e+13	122
5.64541e+13	113
5.74533e+13	128
5.84525e+13	117
5.94517e+13	140
6.04509e+13	111
6.145e+13	133
6.24492e+13	111
6.34484e+13	120
6.44476e+13	98
6.54468e+13	117
6.6446e+13	118
6.74452e+13	111
6.84444e+13	124
6.94435e+13	113
7.04427e+13	125
7.14419e+13	120
7.24411e+13	120
7.34403e+13	129
7.44395e+13	113
7.54387e+13	115
7.64379e+13	130
7.7437e+13	121
7.84362e+13	115
7.94354e+13	112
8.04346e+13	114
8.14338e+13	118
8.2433e+13	117
8.34322e+13	131
8.44313e+13	93
8.54305e+13	115
8.64297e+13	121
8.74289e+13	120
8.84281e+13	138
8.94273e+13	104
9.04265e+13	113
9.14257e+13	127
9.24249e+13	113
9.3424e+13	114
9.44232e+13	115
9.54224e+13	112
9.64216e+13	121
9.74208e+13	125
9.842e+13	125
9.94192e+13	120
1.00418e+14	105
1.01418e+14	109
1.02417e+14	120
1.03416e+14	124
1.04415e+14	132
1.05414e+14	117
1.06413e+14	118
1.07413e+14	120
1.08412e+14	113
1.09411e+14	117
1.1041e+14	128
1.11409e+14	110
1.12409e+14	107
1.13408e+14	125
1.14407e+14	110
1.15406e+14	104
1.16405e+14	105
1.17405e+14	104
1.18404e+14	116
1.19403e+14	122
1.20402e+14	118
1.21401e+14	117
1.224e+14	118
1.234e+14	120
1.24399e+14	131
1.25398e+14	121
1.26397e+14	122
1.27396e+14	141
1.28396e+14	149
1.29395e+14	114
1.30394e+14	117
1.31393e+14	107
1.32392e+14	98
1.33392e+14	109
1.34391e+14	127
1.3539e+14	112
1.36389e+14	107
1.37388e+14	122
1.38387e+14	105
1.39387e+14	105
1.40386e+14	112
1.41385e+14	117
1.42384e+14	94
1.43383e+14	125
1.44383e+14	113
1.45382e+14	94
1.46381e+14	115
1.4738e+14	107
1.48379e+14	128
1.49379e+14	124
1.50378e+14	122
1.51377e+14	107
1.52376e+14	114
1.53375e+14	129
1.54374e+14	100
1.55374e+14	108
1.56373e+14	116
1.57372e+14	119
1.58371e+14	110
1.5937e+14	113
1.6037e+14	123
1.61369e+14	103
1.62368e+14	120
1.63367e+14	125
1.64366e+14	123
1.65366e+14	125
1.66365e+14	112
1.67364e+14	116
1.68363e+14	131
1.69362e+14	124
1.70361e+14	98
1.71361e+14	116
1.7236e+14	122
1.73359e+14	138
1.74358e+14	106
1.75357e+14	109
1.76357e+14	123
1.77356e+14	116
1.78355e+14	121
1.79354e+14	120
1.80353e+14	130
1.81353e+14	124
1.82352e+14	114
1.83351e+14	99
1.8435e+14	110
1.85349e+14	108
1.86348e+14	124
1.87348e+14	133
1.88347e+14	103
1.89346e+14	120
1.90345e+14	109
1.91344e+14	139
1.92344e+14	112
1.93343e+14	113
1.94342e+14	123
1.95341e+14	121
1.9634e+14	115
1.9734e+14	93
1.98339e+14	120
1.99338e+14	117
2.00337e+14	121
2.01336e+14	114
2.02335e+14	137
2.03335e+14	123
2.04334e+14	97
2.05333e+14	126
2.06332e+14	129
2.07331e+14	105
2.08331e+14	96
2.0933e+14	128
2.10329e+14	121
2.11328e+14	110
2.12327e+14	130
2.13327e+14	111
2.14326e+14	128
2.15325e+14	139
2.16324e+14	137
2.17323e+14	130
2.18322e+14	116
2.19322e+14	111
2.20321e+14	120
2.2132e+14	111
2.22319e+14	120
2.23318e+14	120
2.24318e+14	107
2.25317e+14	106
2.26316e+14	114
2.27315e+14	120
2.28314e+14	117
2.29314e+14	98
2.30313e+14	131
2.31312e+14	96
2.32311e+14	101
2.3331e+14	102
2.34309e+14	115
2.35309e+14	124
2.36308e+14	115
2.37307e+14	109
2.38306e+14	104
2.39305e+14	138
2.40305e+14	121
2.41304e+14	130
2.42303e+14	120
2.43302e+14	123
2.44301e+14	111
2.45301e+14	122
2.463e+14	115
2.47299e+14	126
2.48298e+14	114
2.49297e+14	107
2.50296e+14	110
