Time [seconds]	Counts
4.99594e+11	205
1.49878e+12	200
2.49797e+12	208
3.49716e+12	223
4.49634e+12	212
5.49553e+12	218
6.49472e+12	204
7.49391e+12	199
8.49309e+12	193
9.49228e+12	222
1.04915e+13	218
1.14907e+13	228
1.24898e+13	215
1.3489e+13	209
1.44882e+13	203
1.54874e+13	228
1.64866e+13	198
1.74858e+13	183
1.8485e+13	228
1.94842e+13	216
2.04833e+13	181
2.14825e+13	204
2.24817e+13	202
2.34809e+13	201
2.44801e+13	202
2.54793e+13	216
2.64785e+13	207
2.74777e+13	224
2.84768e+13	215
2.9476e+13	191
3.04752e+13	173
3.14744e+13	233
3.24736e+13	197
3.34728e+13	231
3.4472e+13	220
3.54712e+13	206
3.64703e+13	194
3.74695e+13	189
3.84687e+13	179
3.94679e+13	232
4.04671e+13	202
4.14663e+13	199
4.24655e+13	210
4.34647e+13	207
4.44638e+13	170
4.5463e+13	211
4.64622e+13	195
4.74614e+13	206
4.84606e+13	212
4.94598e+13	211
5.0459e+13	210
5.14582e+13	195
5.24574e+13	213
5.34565e+13	226
5.44557e+13	189
5.54549e+13	197
5.64541e+13	214
5.74533e+13	218
5.84525e+13	185
5.94517e+13	223
6.04509e+13	223
6.145e+13	210
6.24492e+13	191
6.34484e+13	184
6.44476e+13	208
6.54468e+13	218
6.6446e+13	203
6.74452e+13	198
6.84444e+13	185
6.94435e+13	191
7.04427e+13	210
7.14419e+13	206
7.24411e+13	177
7.34403e+13	222
7.44395e+13	207
7.54387e+13	192
7.64379e+13	211
7.7437e+13	215
7.84362e+13	221
7.94354e+13	200
8.04346e+13	195
8.14338e+13	219
8.2433e+13	183
8.34322e+13	209
8.44313e+13	201
8.54305e+13	195
8.64297e+13	196
8.74289e+13	217
8.84281e+13	193
8.94273e+13	181
9.04265e+13	202
9.14257e+13	181
9.24249e+13	203
9.3424e+13	194
9.44232e+13	220
9.54224e+13	181
9.64216e+13	203
9.74208e+13	194
9.842e+13	212
9.94192e+13	200
1.00418e+14	223
1.01418e+14	189
1.02417e+14	191
1.03416e+14	219
1.04415e+14	230
1.05414e+14	191
1.06413e+14	200
1.07413e+14	208
1.08412e+14	214
1.09411e+14	214
1.1041e+14	207
1.11409e+14	195
1.12409e+14	208
1.13408e+14	186
1.14407e+14	213
1.15406e+14	213
1.16405e+14	202
1.17405e+14	198
1.18404e+14	181
1.19403e+14	192
1.20402e+14	194
1.21401e+14	207
1.224e+14	190
1.234e+14	179
1.24399e+14	213
1.25398e+14	206
1.26397e+14	193
1.27396e+14	204
1.28396e+14	227
1.29395e+14	192
1.30394e+14	198
1.31393e+14	204
1.32392e+14	213
1.33392e+14	196
1.34391e+14	229
1.3539e+14	187
1.36389e+14	183
1.37388e+14	198
1.38387e+14	204
1.39387e+14	176
1.40386e+14	198
1.41385e+14	197
1.42384e+14	204
1.43383e+14	200
1.44383e+14	174
1.45382e+14	196
1.46381e+14	223
1.4738e+14	211
1.48379e+14	209
1.49379e+14	203
1.50378e+14	207
1.51377e+14	193
1.52376e+14	190
1.53375e+14	217
1.54374e+14	194
1.55374e+14	220
1.56373e+14	217
1.57372e+14	219
1.58371e+14	185
1.5937e+14	204
1.6037e+14	209
