Time [seconds]	Counts
4.993e+11	1065
1.4979e+12	1119
2.4965e+12	1095
3.4951e+12	1093
4.4937e+12	1110
5.4923e+12	1117
6.4909e+12	1106
7.4895e+12	1141
8.48811e+12	1107
9.48671e+12	1146
1.04853e+13	1153
1.14839e+13	1107
1.24825e+13	1097
1.34811e+13	1118
1.44797e+13	1133
1.54783e+13	1132
1.64769e+13	1096
1.74755e+13	1122
1.84741e+13	1112
1.94727e+13	1123
2.04713e+13	1162
2.14699e+13	1110
2.24685e+13	1188
2.34671e+13	1106
2.44657e+13	1156
2.54643e+13	1183
2.64629e+13	1134
2.74615e+13	1176
2.84601e+13	1094
2.94587e+13	1085
3.04573e+13	1111
3.14559e+13	1106
3.24545e+13	1124
3.34531e+13	1107
3.44517e+13	1099
3.54503e+13	1078
3.64489e+13	1130
3.74475e+13	1067
3.84461e+13	1083
3.94447e+13	1128
4.04433e+13	1108
4.14419e+13	1121
4.24405e+13	1100
4.34391e+13	1111
4.44377e+13	1074
4.54363e+13	1098
4.64349e+13	1125
4.74335e+13	1076
4.84321e+13	1114
4.94307e+13	1101
5.04293e+13	1084
5.14279e+13	1091
5.24265e+13	1152
5.34251e+13	1072
5.44237e+13	1146
5.54223e+13	1112
5.64209e+13	1103
5.74195e+13	1146
5.84181e+13	1118
5.94167e+13	1099
6.04153e+13	1074
6.14139e+13	1090
6.24125e+13	1094
6.34111e+13	1108
6.44097e+13	1110
6.54083e+13	1110
6.64069e+13	1125
6.74055e+13	1117
6.84041e+13	1066
6.94027e+13	1027
7.04013e+13	1143
7.13999e+13	1023
7.23985e+13	1136
7.33971e+13	1109
7.43957e+13	1086
7.53944e+13	1038
7.63929e+13	1072
7.73916e+13	1170
7.83901e+13	1094
7.93888e+13	1161
8.03874e+13	1123
8.1386e+13	1106
8.23846e+13	1100
8.33832e+13	1112
8.43818e+13	1113
8.53804e+13	1119
8.6379e+13	1161
8.73776e+13	1139
8.83762e+13	1124
8.93748e+13	1137
9.03734e+13	1107
9.1372e+13	1085
9.23706e+13	1073
9.33692e+13	1110
9.43678e+13	1138
9.53664e+13	1138
9.6365e+13	1096
9.73636e+13	1095
9.83622e+13	1052
9.93608e+13	1082
1.00359e+14	1118
1.01358e+14	1176
1.02357e+14	1106
1.03355e+14	1061
1.04354e+14	1096
1.05352e+14	1142
1.06351e+14	1132
1.0735e+14	1068
1.08348e+14	1112
1.09347e+14	1100
1.10345e+14	1157
1.11344e+14	1093
1.12343e+14	1145
1.13341e+14	1156
1.1434e+14	1097
1.15338e+14	1081
1.16337e+14	1128
1.17336e+14	1138
1.18334e+14	1060
1.19333e+14	1117
1.20331e+14	1115
1.2133e+14	1072
1.22329e+14	1064
1.23327e+14	1098
1.24326e+14	1136
1.25324e+14	1134
1.26323e+14	1122
1.27322e+14	1098
1.2832e+14	1146
1.29319e+14	1114
1.30317e+14	1102
1.31316e+14	1092
1.32315e+14	1109
1.33313e+14	1117
1.34312e+14	1082
1.3531e+14	1079
1.36309e+14	1095
1.37308e+14	1095
1.38306e+14	1117
1.39305e+14	1169
1.40303e+14	1082
1.41302e+14	1133
1.42301e+14	1117
1.43299e+14	1114
1.44298e+14	1059
1.45296e+14	1187
1.46295e+14	1081
1.47294e+14	1105
1.48292e+14	1131
1.49291e+14	1044
1.50289e+14	1127
1.51288e+14	1074
1.52287e+14	1105
1.53285e+14	1080
1.54284e+14	1120
1.55282e+14	1112
1.56281e+14	1133
1.5728e+14	1089
1.58278e+14	1107
1.59277e+14	1076
1.60275e+14	1141
1.61274e+14	1120
1.62273e+14	1069
1.63271e+14	1072
1.6427e+14	1122
1.65268e+14	1068
1.66267e+14	1102
1.67266e+14	1095
1.68264e+14	1165
1.69263e+14	1143
1.70261e+14	1094
1.7126e+14	1053
1.72259e+14	1122
1.73257e+14	1071
1.74256e+14	1058
1.75254e+14	1161
1.76253e+14	1110
1.77252e+14	1129
1.7825e+14	1054
1.79249e+14	1111
1.80247e+14	1118
1.81246e+14	1147
1.82245e+14	1086
1.83243e+14	1128
1.84242e+14	1126
1.8524e+14	1082
1.86239e+14	1124
1.87238e+14	1130
1.88236e+14	1113
1.89235e+14	1112
1.90233e+14	1057
1.91232e+14	1101
1.92231e+14	1134
1.93229e+14	1071
1.94228e+14	1128
1.95226e+14	1100
1.96225e+14	1089
1.97224e+14	1098
1.98222e+14	1092
1.99221e+14	1098
2.00219e+14	1090
2.01218e+14	1078
2.02217e+14	1156
2.03215e+14	1073
2.04214e+14	1084
2.05212e+14	1054
2.06211e+14	1109
2.0721e+14	1111
2.08208e+14	1147
2.09207e+14	1122
2.10205e+14	1121
2.11204e+14	1099
2.12203e+14	1077
2.13201e+14	1068
2.142e+14	1122
2.15198e+14	1099
2.16197e+14	1054
2.17196e+14	1100
2.18194e+14	1098
2.19193e+14	1146
2.20191e+14	1130
2.2119e+14	1108
2.22189e+14	1109
2.23187e+14	1132
2.24186e+14	1074
2.25184e+14	1101
2.26183e+14	1115
2.27182e+14	1114
2.2818e+14	1152
2.29179e+14	1074
2.30177e+14	1116
2.31176e+14	1142
2.32175e+14	1171
2.33173e+14	1128
2.34172e+14	1073
2.3517e+14	1116
2.36169e+14	1090
2.37168e+14	1129
2.38166e+14	1144
2.39165e+14	1124
2.40163e+14	1124
2.41162e+14	1125
