Time [seconds]	Counts
4.99303e+11	397
1.49791e+12	380
2.49651e+12	367
3.49512e+12	386
4.49372e+12	369
5.49233e+12	383
6.49093e+12	393
7.48954e+12	356
8.48815e+12	344
9.48675e+12	375
1.04854e+13	376
1.1484e+13	369
1.24826e+13	388
1.34812e+13	359
1.44798e+13	381
1.54784e+13	369
1.6477e+13	316
1.74756e+13	363
1.84742e+13	380
1.94728e+13	378
2.04714e+13	348
2.147e+13	378
2.24686e+13	353
2.34672e+13	377
2.44658e+13	342
2.54644e+13	394
2.6463e+13	368
2.74616e+13	373
2.84603e+13	394
2.94589e+13	341
3.04575e+13	405
3.14561e+13	379
3.24547e+13	360
3.34533e+13	357
3.44519e+13	405
3.54505e+13	401
3.64491e+13	389
3.74477e+13	351
3.84463e+13	378
3.94449e+13	380
4.04435e+13	369
4.14421e+13	363
4.24407e+13	391
4.34393e+13	400
4.44379e+13	376
4.54365e+13	365
4.64351e+13	371
4.74337e+13	367
4.84324e+13	387
4.9431e+13	358
5.04296e+13	370
5.14282e+13	355
5.24268e+13	379
5.34254e+13	380
5.4424e+13	353
5.54226e+13	383
5.64212e+13	393
5.74198e+13	386
5.84184e+13	376
5.9417e+13	355
6.04156e+13	369
6.14142e+13	354
6.24128e+13	319
6.34114e+13	371
6.441e+13	408
6.54086e+13	343
6.64072e+13	374
6.74059e+13	397
6.84045e+13	361
6.94031e+13	351
7.04017e+13	367
7.14003e+13	378
7.23989e+13	394
7.33975e+13	383
7.43961e+13	370
7.53947e+13	363
7.63933e+13	383
7.73919e+13	375
7.83905e+13	356
7.93891e+13	340
8.03877e+13	406
8.13863e+13	325
8.23849e+13	384
8.33835e+13	393
8.43821e+13	350
8.53808e+13	390
8.63794e+13	333
8.7378e+13	398
8.83766e+13	373
8.93752e+13	380
9.03738e+13	377
9.13724e+13	356
9.2371e+13	365
9.33696e+13	418
9.43682e+13	370
9.53668e+13	383
9.63654e+13	361
9.7364e+13	376
9.83626e+13	405
9.93612e+13	382
1.0036e+14	355
1.01358e+14	373
1.02357e+14	372
1.03356e+14	377
1.04354e+14	355
1.05353e+14	380
1.06351e+14	372
1.0735e+14	377
1.08349e+14	341
1.09347e+14	401
1.10346e+14	364
1.11344e+14	385
1.12343e+14	355
1.13342e+14	383
1.1434e+14	396
1.15339e+14	404
1.16338e+14	403
1.17336e+14	388
1.18335e+14	367
1.19333e+14	374
1.20332e+14	390
1.21331e+14	427
1.22329e+14	391
1.23328e+14	408
