Time [seconds]	Counts
3.19054e+14	286
3.20053e+14	280
3.21052e+14	304
3.2205e+14	280
3.23049e+14	276
3.24047e+14	305
3.25046e+14	302
3.26045e+14	290
3.27043e+14	300
3.28042e+14	279
3.2904e+14	270
3.30039e+14	264
3.31038e+14	287
3.32036e+14	289
3.33035e+14	271
3.34033e+14	275
3.35032e+14	273
3.36031e+14	311
3.37029e+14	329
3.38028e+14	268
3.39026e+14	309
3.40025e+14	301
3.41024e+14	254
3.42022e+14	283
3.43021e+14	292
3.4402e+14	261
3.45018e+14	279
3.46017e+14	318
3.47015e+14	279
3.48014e+14	302
3.49013e+14	269
3.50011e+14	253
3.5101e+14	274
3.52008e+14	303
3.53007e+14	288
3.54006e+14	306
3.55004e+14	272
3.56003e+14	293
3.57001e+14	295
3.58e+14	282
3.58999e+14	267
3.59997e+14	285
3.60996e+14	245
3.61994e+14	277
3.62993e+14	288
3.63992e+14	312
3.6499e+14	287
3.65989e+14	273
3.66987e+14	291
3.67986e+14	268
3.68985e+14	298
3.69983e+14	267
3.70982e+14	287
3.7198e+14	280
3.72979e+14	281
3.73978e+14	302
3.74976e+14	303
3.75975e+14	295
3.76974e+14	304
3.77972e+14	295
3.78971e+14	289
3.79969e+14	291
3.80968e+14	266
3.81967e+14	277
3.82965e+14	272
3.83964e+14	287
3.84962e+14	271
3.85961e+14	275
3.8696e+14	286
3.87958e+14	279
3.88957e+14	266
3.89955e+14	285
3.90954e+14	265
3.91953e+14	274
3.92951e+14	343
3.9395e+14	248
3.94948e+14	305
3.95947e+14	279
3.96946e+14	270
3.97944e+14	295
3.98943e+14	286
3.99941e+14	305
4.0094e+14	269
4.01939e+14	295
4.02937e+14	275
4.03936e+14	282
4.04934e+14	271
4.05933e+14	303
4.06932e+14	309
4.0793e+14	293
4.08929e+14	273
4.09927e+14	307
4.10926e+14	313
4.11925e+14	292
4.12923e+14	257
4.13922e+14	279
4.1492e+14	274
4.15919e+14	316
4.16918e+14	262
4.17916e+14	265
4.18915e+14	312
4.19914e+14	301
4.20912e+14	260
4.21911e+14	270
4.22909e+14	306
4.23908e+14	279
4.24907e+14	286
4.25905e+14	269
4.26904e+14	290
4.27902e+14	281
4.28901e+14	296
4.299e+14	295
4.30898e+14	278
4.31897e+14	304
4.32895e+14	241
4.33894e+14	293
4.34893e+14	313
4.35891e+14	309
4.3689e+14	306
4.37888e+14	286
4.38887e+14	286
4.39886e+14	277
4.40884e+14	284
4.41883e+14	291
4.42881e+14	306
4.4388e+14	290
4.44879e+14	275
4.45877e+14	243
4.46876e+14	302
4.47874e+14	280
4.48873e+14	296
4.49872e+14	286
4.5087e+14	330
4.51869e+14	302
4.52867e+14	254
4.53866e+14	309
4.54865e+14	298
4.55863e+14	278
4.56862e+14	282
4.57861e+14	268
4.58859e+14	298
4.59858e+14	293
4.60856e+14	282
4.61855e+14	291
4.62854e+14	291
4.63852e+14	297
4.64851e+14	278
4.65849e+14	314
4.66848e+14	343
4.67847e+14	272
4.68845e+14	292
4.69844e+14	254
4.70842e+14	289
4.71841e+14	281
4.7284e+14	293
4.73838e+14	285
4.74837e+14	282
4.75835e+14	284
4.76834e+14	299
4.77833e+14	279
4.78831e+14	278
4.7983e+14	323
