Time [seconds]	Counts
4.99647e+11	141
1.49894e+12	139
2.49823e+12	130
3.49753e+12	128
4.49682e+12	123
5.49611e+12	140
6.49541e+12	148
7.4947e+12	118
8.49399e+12	128
9.49328e+12	133
1.04926e+13	121
1.14919e+13	114
1.24912e+13	147
1.34905e+13	128
1.44898e+13	127
1.5489e+13	133
1.64883e+13	113
1.74876e+13	130
1.84869e+13	130
1.94862e+13	134
2.04855e+13	149
2.14848e+13	148
2.24841e+13	108
2.34834e+13	147
2.44827e+13	110
2.5482e+13	111
2.64813e+13	135
2.74806e+13	119
2.84799e+13	125
2.94791e+13	141
3.04784e+13	129
3.14777e+13	124
3.2477e+13	146
3.34763e+13	137
3.44756e+13	141
3.54749e+13	148
3.64742e+13	110
3.74735e+13	130
3.84728e+13	126
3.94721e+13	138
4.04714e+13	145
4.14707e+13	121
4.247e+13	129
4.34693e+13	135
4.44685e+13	129
4.54678e+13	139
4.64671e+13	148
4.74664e+13	155
4.84657e+13	137
4.9465e+13	132
5.04643e+13	130
5.14636e+13	130
5.24629e+13	126
5.34622e+13	132
5.44615e+13	128
5.54608e+13	131
5.64601e+13	121
5.74594e+13	149
5.84586e+13	139
5.94579e+13	123
6.04572e+13	135
6.14565e+13	125
6.24558e+13	139
6.34551e+13	148
6.44544e+13	122
6.54537e+13	123
6.6453e+13	140
6.74523e+13	128
6.84516e+13	117
6.94509e+13	121
7.04502e+13	119
7.14495e+13	149
7.24488e+13	144
7.34481e+13	146
7.44473e+13	144
7.54466e+13	142
7.64459e+13	125
7.74452e+13	134
7.84445e+13	133
7.94438e+13	127
8.04431e+13	149
8.14424e+13	131
8.24417e+13	149
8.3441e+13	139
8.44403e+13	118
8.54396e+13	130
8.64389e+13	123
8.74382e+13	132
8.84374e+13	125
8.94367e+13	139
9.0436e+13	139
9.14353e+13	133
9.24346e+13	130
9.34339e+13	113
9.44332e+13	129
9.54325e+13	131
9.64318e+13	140
9.74311e+13	143
9.84304e+13	139
9.94297e+13	132
1.00429e+14	121
1.01428e+14	133
1.02428e+14	107
1.03427e+14	128
1.04426e+14	136
1.05425e+14	147
1.06425e+14	144
1.07424e+14	153
1.08423e+14	142
1.09423e+14	113
1.10422e+14	130
1.11421e+14	137
1.1242e+14	139
1.1342e+14	134
1.14419e+14	130
1.15418e+14	103
1.16418e+14	122
1.17417e+14	146
1.18416e+14	114
1.19416e+14	134
1.20415e+14	123
1.21414e+14	145
1.22413e+14	139
1.23413e+14	131
1.24412e+14	143
1.25411e+14	125
1.26411e+14	137
1.2741e+14	129
1.28409e+14	123
1.29408e+14	137
1.30408e+14	121
1.31407e+14	127
1.32406e+14	120
1.33406e+14	134
1.34405e+14	155
1.35404e+14	136
1.36404e+14	127
1.37403e+14	132
1.38402e+14	149
1.39401e+14	122
1.40401e+14	139
1.414e+14	126
1.42399e+14	126
1.43399e+14	122
1.44398e+14	126
1.45397e+14	146
1.46396e+14	123
1.47396e+14	152
1.48395e+14	119
1.49394e+14	150
1.50394e+14	125
1.51393e+14	133
1.52392e+14	112
1.53392e+14	139
1.54391e+14	120
1.5539e+14	153
1.56389e+14	134
1.57389e+14	141
1.58388e+14	121
1.59387e+14	159
1.60387e+14	130
1.61386e+14	140
1.62385e+14	134
1.63384e+14	135
1.64384e+14	140
1.65383e+14	147
1.66382e+14	124
1.67382e+14	126
1.68381e+14	112
1.6938e+14	132
1.70379e+14	132
1.71379e+14	117
1.72378e+14	141
1.73377e+14	131
1.74377e+14	122
1.75376e+14	126
1.76375e+14	139
1.77375e+14	157
1.78374e+14	143
1.79373e+14	124
1.80372e+14	122
1.81372e+14	117
1.82371e+14	152
1.8337e+14	135
1.8437e+14	142
1.85369e+14	138
1.86368e+14	138
1.87367e+14	119
1.88367e+14	139
1.89366e+14	119
1.90365e+14	137
1.91365e+14	142
1.92364e+14	149
1.93363e+14	153
1.94363e+14	154
1.95362e+14	134
1.96361e+14	143
1.9736e+14	136
1.9836e+14	125
1.99359e+14	140
2.00358e+14	141
2.01358e+14	144
2.02357e+14	129
2.03356e+14	152
2.04355e+14	135
2.05355e+14	140
2.06354e+14	137
2.07353e+14	140
2.08353e+14	136
2.09352e+14	151
2.10351e+14	135
2.11351e+14	138
2.1235e+14	123
2.13349e+14	152
2.14348e+14	128
2.15348e+14	136
2.16347e+14	128
2.17346e+14	120
2.18346e+14	118
2.19345e+14	133
2.20344e+14	121
2.21343e+14	126
2.22343e+14	105
2.23342e+14	121
2.24341e+14	133
2.25341e+14	133
2.2634e+14	120
2.27339e+14	133
2.28338e+14	136
2.29338e+14	122
2.30337e+14	108
2.31336e+14	137
2.32336e+14	144
2.33335e+14	131
2.34334e+14	133
2.35334e+14	131
2.36333e+14	146
2.37332e+14	135
2.38331e+14	114
2.39331e+14	141
2.4033e+14	129
2.41329e+14	143
2.42329e+14	123
2.43328e+14	135
2.44327e+14	117
2.45326e+14	130
2.46326e+14	140
2.47325e+14	122
2.48324e+14	140
2.49324e+14	114
2.50323e+14	146
2.51322e+14	137
2.52322e+14	135
2.53321e+14	128
2.5432e+14	122
2.55319e+14	128
2.56319e+14	118
2.57318e+14	139
2.58317e+14	129
2.59317e+14	128
2.60316e+14	123
2.61315e+14	113
2.62314e+14	126
2.63314e+14	123
2.64313e+14	129
2.65312e+14	139
2.66312e+14	125
2.67311e+14	135
2.6831e+14	128
2.6931e+14	136
2.70309e+14	112
2.71308e+14	129
2.72307e+14	135
2.73307e+14	148
2.74306e+14	120
2.75305e+14	138
2.76305e+14	111
2.77304e+14	124
2.78303e+14	140
2.79302e+14	136
2.80302e+14	134
2.81301e+14	119
2.823e+14	131
2.833e+14	140
2.84299e+14	125
2.85298e+14	113
2.86297e+14	119
2.87297e+14	131
2.88296e+14	138
2.89295e+14	119
2.90295e+14	123
2.91294e+14	131
2.92293e+14	126
2.93293e+14	154
2.94292e+14	118
2.95291e+14	136
2.9629e+14	134
2.9729e+14	142
2.98289e+14	117
2.99288e+14	143
3.00288e+14	128
3.01287e+14	142
3.02286e+14	127
3.03285e+14	137
3.04285e+14	132
3.05284e+14	128
3.06283e+14	147
3.07283e+14	140
3.08282e+14	108
3.09281e+14	133
3.10281e+14	119
3.1128e+14	140
3.12279e+14	115
3.13278e+14	121
3.14278e+14	128
3.15277e+14	124
3.16276e+14	135
3.17276e+14	143
3.18275e+14	128
3.19274e+14	103
3.20273e+14	115
3.21273e+14	126
3.22272e+14	139
3.23271e+14	118
3.24271e+14	136
3.2527e+14	136
3.26269e+14	131
3.27269e+14	113
3.28268e+14	119
3.29267e+14	134
3.30266e+14	145
3.31266e+14	114
3.32265e+14	153
3.33264e+14	139
3.34264e+14	112
3.35263e+14	146
3.36262e+14	139
3.37261e+14	117
3.38261e+14	127
3.3926e+14	134
3.40259e+14	136
3.41259e+14	129
3.42258e+14	117
3.43257e+14	112
3.44256e+14	143
3.45256e+14	130
3.46255e+14	140
3.47254e+14	122
3.48254e+14	134
3.49253e+14	135
3.50252e+14	113
3.51252e+14	126
3.52251e+14	141
3.5325e+14	139
3.54249e+14	128
3.55249e+14	138
3.56248e+14	137
3.57247e+14	136
3.58247e+14	129
3.59246e+14	134
3.60245e+14	143
3.61244e+14	126
3.62244e+14	138
3.63243e+14	137
3.64242e+14	151
3.65242e+14	126
3.66241e+14	145
3.6724e+14	129
3.6824e+14	136
3.69239e+14	129
3.70238e+14	133
3.71237e+14	119
3.72237e+14	141
3.73236e+14	126
3.74235e+14	138
3.75235e+14	119
3.76234e+14	118
3.77233e+14	143
3.78232e+14	110
3.79232e+14	140
3.80231e+14	140
3.8123e+14	134
3.8223e+14	138
3.83229e+14	116
3.84228e+14	112
3.85228e+14	143
3.86227e+14	127
3.87226e+14	146
3.88225e+14	129
3.89225e+14	135
3.90224e+14	145
3.91223e+14	137
3.92223e+14	134
3.93222e+14	119
3.94221e+14	118
3.9522e+14	128
3.9622e+14	119
3.97219e+14	142
3.98218e+14	135
3.99218e+14	141
4.00217e+14	136
4.01216e+14	137
4.02215e+14	134
4.03215e+14	129
4.04214e+14	127
4.05213e+14	113
4.06213e+14	129
4.07212e+14	134
4.08211e+14	128
4.09211e+14	134
4.1021e+14	139
4.11209e+14	131
4.12208e+14	128
4.13208e+14	147
4.14207e+14	146
4.15206e+14	138
4.16206e+14	148
4.17205e+14	131
4.18204e+14	116
4.19203e+14	123
4.20203e+14	134
4.21202e+14	146
4.22201e+14	130
4.23201e+14	139
4.242e+14	129
4.25199e+14	141
4.26199e+14	151
4.27198e+14	125
4.28197e+14	110
4.29196e+14	141
4.30196e+14	137
4.31195e+14	144
4.32194e+14	130
4.33194e+14	138
4.34193e+14	122
4.35192e+14	130
4.36191e+14	119
4.37191e+14	118
4.3819e+14	122
4.39189e+14	127
4.40189e+14	130
4.41188e+14	148
4.42187e+14	114
4.43187e+14	135
4.44186e+14	126
4.45185e+14	121
4.46184e+14	128
4.47184e+14	129
4.48183e+14	123
4.49182e+14	109
4.50182e+14	130
4.51181e+14	148
4.5218e+14	135
4.53179e+14	134
4.54179e+14	142
4.55178e+14	130
4.56177e+14	128
4.57177e+14	138
4.58176e+14	125
4.59175e+14	118
4.60175e+14	152
4.61174e+14	141
4.62173e+14	127
4.63172e+14	156
4.64172e+14	132
4.65171e+14	158
4.6617e+14	130
4.6717e+14	126
4.68169e+14	121
4.69168e+14	143
4.70167e+14	124
4.71167e+14	149
4.72166e+14	142
4.73165e+14	132
4.74165e+14	136
4.75164e+14	116
4.76163e+14	114
4.77162e+14	153
4.78162e+14	133
4.79161e+14	123
4.8016e+14	120
4.8116e+14	123
4.82159e+14	169
4.83158e+14	144
4.84158e+14	154
4.85157e+14	139
4.86156e+14	124
4.87155e+14	135
4.88155e+14	140
4.89154e+14	137
4.90153e+14	139
4.91153e+14	137
4.92152e+14	158
4.93151e+14	135
4.9415e+14	113
4.9515e+14	140
4.96149e+14	133
4.97148e+14	156
4.98148e+14	143
4.99147e+14	122
5.00146e+14	123
5.01146e+14	143
5.02145e+14	154
5.03144e+14	122
5.04143e+14	142
5.05143e+14	149
5.06142e+14	129
5.07141e+14	124
5.08141e+14	129
5.0914e+14	127
5.10139e+14	141
5.11138e+14	117
