Time [seconds]	Counts
4.99445e+11	112
1.49834e+12	117
2.49723e+12	116
3.49612e+12	122
4.49501e+12	97
5.4939e+12	119
6.49279e+12	122
7.49168e+12	131
8.49057e+12	110
9.48946e+12	98
1.04883e+13	120
1.14872e+13	121
1.24861e+13	118
1.3485e+13	130
1.44839e+13	107
1.54828e+13	131
1.64817e+13	127
1.74806e+13	106
1.84795e+13	115
1.94784e+13	117
2.04773e+13	118
2.14761e+13	124
2.2475e+13	115
2.34739e+13	140
2.44728e+13	119
2.54717e+13	128
2.64706e+13	94
2.74695e+13	126
2.84684e+13	127
2.94673e+13	132
3.04662e+13	115
3.1465e+13	120
3.24639e+13	104
3.34628e+13	125
3.44617e+13	98
3.54606e+13	119
3.64595e+13	129
3.74584e+13	127
3.84573e+13	117
3.94562e+13	116
4.04551e+13	134
4.14539e+13	121
4.24528e+13	123
4.34517e+13	133
4.44506e+13	119
4.54495e+13	98
4.64484e+13	97
4.74473e+13	109
4.84462e+13	119
4.94451e+13	123
5.0444e+13	127
5.14428e+13	131
5.24417e+13	125
5.34406e+13	124
5.44395e+13	135
5.54384e+13	120
5.64373e+13	129
5.74362e+13	132
5.84351e+13	98
5.9434e+13	113
6.04329e+13	98
6.14318e+13	123
6.24306e+13	143
6.34295e+13	121
6.44284e+13	147
6.54273e+13	113
6.64262e+13	130
6.74251e+13	109
6.8424e+13	106
6.94229e+13	114
7.04218e+13	113
7.14207e+13	89
7.24195e+13	111
7.34184e+13	133
7.44173e+13	101
7.54162e+13	117
7.64151e+13	112
7.7414e+13	109
7.84129e+13	115
7.94118e+13	138
8.04107e+13	118
8.14096e+13	106
8.24085e+13	123
8.34073e+13	119
8.44062e+13	125
8.54051e+13	114
8.6404e+13	116
8.74029e+13	119
8.84018e+13	100
8.94007e+13	124
9.03996e+13	117
9.13985e+13	110
9.23974e+13	125
9.33962e+13	133
9.43951e+13	111
9.5394e+13	91
9.63929e+13	100
9.73918e+13	126
9.83907e+13	145
9.93896e+13	125
1.00388e+14	131
1.01387e+14	128
1.02386e+14	110
1.03385e+14	117
1.04384e+14	142
1.05383e+14	108
1.06382e+14	129
1.07381e+14	108
1.0838e+14	116
1.09378e+14	106
1.10377e+14	114
1.11376e+14	109
1.12375e+14	129
1.13374e+14	106
1.14373e+14	122
1.15372e+14	111
1.16371e+14	132
1.1737e+14	126
1.18369e+14	132
1.19367e+14	109
1.20366e+14	115
1.21365e+14	86
1.22364e+14	110
1.23363e+14	117
1.24362e+14	123
1.25361e+14	114
1.2636e+14	119
1.27359e+14	124
1.28357e+14	140
1.29356e+14	110
1.30355e+14	113
1.31354e+14	123
1.32353e+14	116
1.33352e+14	124
1.34351e+14	119
1.3535e+14	121
1.36349e+14	100
1.37347e+14	127
1.38346e+14	136
1.39345e+14	137
1.40344e+14	114
1.41343e+14	123
1.42342e+14	130
1.43341e+14	116
1.4434e+14	125
1.45339e+14	109
1.46337e+14	106
1.47336e+14	109
1.48335e+14	128
1.49334e+14	114
1.50333e+14	135
1.51332e+14	120
1.52331e+14	123
1.5333e+14	117
1.54329e+14	127
1.55327e+14	114
1.56326e+14	126
1.57325e+14	124
1.58324e+14	112
1.59323e+14	111
1.60322e+14	114
1.61321e+14	134
1.6232e+14	125
1.63319e+14	123
1.64317e+14	118
1.65316e+14	134
1.66315e+14	121
1.67314e+14	124
1.68313e+14	122
1.69312e+14	136
1.70311e+14	126
1.7131e+14	111
1.72309e+14	121
1.73307e+14	100
1.74306e+14	122
1.75305e+14	111
1.76304e+14	105
1.77303e+14	122
1.78302e+14	107
1.79301e+14	126
1.803e+14	121
1.81299e+14	120
1.82297e+14	102
1.83296e+14	111
1.84295e+14	117
1.85294e+14	128
1.86293e+14	105
1.87292e+14	115
1.88291e+14	121
1.8929e+14	111
1.90289e+14	109
1.91287e+14	116
1.92286e+14	114
1.93285e+14	115
1.94284e+14	144
1.95283e+14	122
1.96282e+14	114
1.97281e+14	110
1.9828e+14	116
1.99279e+14	124
2.00278e+14	124
2.01276e+14	115
2.02275e+14	125
2.03274e+14	120
2.04273e+14	104
2.05272e+14	112
2.06271e+14	115
2.0727e+14	114
2.08269e+14	105
2.09268e+14	148
2.10266e+14	107
2.11265e+14	118
2.12264e+14	119
2.13263e+14	117
2.14262e+14	113
2.15261e+14	133
2.1626e+14	121
2.17259e+14	102
2.18258e+14	101
2.19256e+14	121
2.20255e+14	124
2.21254e+14	112
2.22253e+14	116
2.23252e+14	129
2.24251e+14	111
2.2525e+14	112
2.26249e+14	110
2.27248e+14	119
