Time [seconds]	Counts
4.99445e+11	167
1.49834e+12	182
2.49723e+12	193
3.49612e+12	187
4.49501e+12	190
5.4939e+12	194
6.49279e+12	198
7.49168e+12	187
8.49057e+12	208
9.48946e+12	180
1.04883e+13	194
1.14872e+13	175
1.24861e+13	201
1.3485e+13	198
1.44839e+13	178
1.54828e+13	198
1.64817e+13	189
1.74806e+13	205
1.84795e+13	228
1.94784e+13	190
2.04773e+13	189
2.14761e+13	160
2.2475e+13	191
2.34739e+13	197
2.44728e+13	181
2.54717e+13	204
2.64706e+13	183
2.74695e+13	179
2.84684e+13	186
2.94673e+13	197
3.04662e+13	208
3.1465e+13	208
3.24639e+13	200
3.34628e+13	211
3.44617e+13	222
3.54606e+13	185
3.64595e+13	207
3.74584e+13	183
3.84573e+13	180
3.94562e+13	185
4.04551e+13	180
4.14539e+13	190
4.24528e+13	193
4.34517e+13	205
4.44506e+13	207
4.54495e+13	168
4.64484e+13	201
4.74473e+13	198
4.84462e+13	200
4.94451e+13	209
5.0444e+13	203
5.14428e+13	196
5.24417e+13	181
5.34406e+13	212
5.44395e+13	184
5.54384e+13	174
5.64373e+13	176
5.74362e+13	207
5.84351e+13	197
5.9434e+13	185
6.04329e+13	197
6.14318e+13	177
6.24306e+13	190
6.34295e+13	181
6.44284e+13	193
6.54273e+13	168
6.64262e+13	174
6.74251e+13	182
6.8424e+13	200
6.94229e+13	195
7.04218e+13	170
7.14207e+13	186
7.24195e+13	194
7.34184e+13	223
7.44173e+13	190
7.54162e+13	197
7.64151e+13	182
7.7414e+13	177
7.84129e+13	201
7.94118e+13	185
8.04107e+13	197
8.14096e+13	208
8.24085e+13	202
8.34073e+13	190
8.44062e+13	208
8.54051e+13	189
8.6404e+13	234
8.74029e+13	197
8.84018e+13	186
8.94007e+13	174
9.03996e+13	167
9.13985e+13	191
9.23974e+13	201
9.33962e+13	195
9.43951e+13	165
9.5394e+13	194
9.63929e+13	192
9.73918e+13	199
9.83907e+13	213
9.93896e+13	189
1.00388e+14	211
1.01387e+14	217
1.02386e+14	178
1.03385e+14	198
1.04384e+14	182
1.05383e+14	214
1.06382e+14	213
1.07381e+14	217
1.0838e+14	183
1.09378e+14	200
1.10377e+14	202
1.11376e+14	192
1.12375e+14	174
1.13374e+14	173
1.14373e+14	231
1.15372e+14	214
1.16371e+14	200
1.1737e+14	179
1.18369e+14	177
1.19367e+14	192
1.20366e+14	181
1.21365e+14	214
1.22364e+14	204
1.23363e+14	178
1.24362e+14	192
1.25361e+14	218
1.2636e+14	207
1.27359e+14	215
1.28357e+14	187
1.29356e+14	190
1.30355e+14	195
1.31354e+14	175
1.32353e+14	204
1.33352e+14	196
1.34351e+14	185
1.3535e+14	175
1.36349e+14	187
1.37347e+14	203
1.38346e+14	195
1.39345e+14	189
1.40344e+14	227
1.41343e+14	227
1.42342e+14	189
1.43341e+14	169
1.4434e+14	213
1.45339e+14	219
1.46337e+14	187
1.47336e+14	192
1.48335e+14	175
1.49334e+14	189
1.50333e+14	186
1.51332e+14	180
1.52331e+14	200
1.5333e+14	164
1.54329e+14	204
1.55327e+14	168
1.56326e+14	197
1.57325e+14	192
1.58324e+14	173
1.59323e+14	191
1.60322e+14	214
1.61321e+14	181
1.6232e+14	198
1.63319e+14	202
1.64317e+14	202
1.65316e+14	209
1.66315e+14	210
1.67314e+14	198
1.68313e+14	208
1.69312e+14	186
1.70311e+14	183
1.7131e+14	199
1.72309e+14	204
1.73307e+14	186
1.74306e+14	195
1.75305e+14	195
1.76304e+14	188
1.77303e+14	163
1.78302e+14	187
1.79301e+14	209
1.803e+14	182
1.81299e+14	179
1.82297e+14	221
1.83296e+14	182
1.84295e+14	197
1.85294e+14	177
1.86293e+14	210
1.87292e+14	185
1.88291e+14	188
1.8929e+14	222
1.90289e+14	183
1.91287e+14	219
1.92286e+14	184
1.93285e+14	193
1.94284e+14	198
1.95283e+14	193
1.96282e+14	196
1.97281e+14	214
1.9828e+14	187
1.99279e+14	189
2.00278e+14	173
2.01276e+14	176
2.02275e+14	211
2.03274e+14	177
2.04273e+14	172
2.05272e+14	206
2.06271e+14	197
2.0727e+14	197
2.08269e+14	186
2.09268e+14	190
2.10266e+14	221
2.11265e+14	186
2.12264e+14	195
2.13263e+14	191
2.14262e+14	172
2.15261e+14	197
2.1626e+14	188
2.17259e+14	196
2.18258e+14	186
2.19256e+14	171
2.20255e+14	182
2.21254e+14	199
2.22253e+14	177
2.23252e+14	191
2.24251e+14	224
2.2525e+14	185
2.26249e+14	178
2.27248e+14	178
2.28246e+14	192
2.29245e+14	213
2.30244e+14	175
2.31243e+14	220
2.32242e+14	176
2.33241e+14	213
2.3424e+14	185
2.35239e+14	213
2.36238e+14	185
2.37236e+14	190
2.38235e+14	191
2.39234e+14	200
2.40233e+14	186
2.41232e+14	209
2.42231e+14	206
2.4323e+14	197
2.44229e+14	196
2.45228e+14	162
2.46226e+14	172
2.47225e+14	207
2.48224e+14	196
2.49223e+14	179
2.50222e+14	207
2.51221e+14	195
2.5222e+14	188
2.53219e+14	214
2.54218e+14	193
2.55216e+14	187
2.56215e+14	206
2.57214e+14	206
2.58213e+14	181
2.59212e+14	190
2.60211e+14	186
2.6121e+14	172
2.62209e+14	193
2.63208e+14	192
2.64206e+14	190
2.65205e+14	177
2.66204e+14	206
2.67203e+14	203
2.68202e+14	195
2.69201e+14	203
2.702e+14	178
2.71199e+14	213
2.72198e+14	188
2.73196e+14	170
2.74195e+14	198
2.75194e+14	207
2.76193e+14	180
2.77192e+14	198
2.78191e+14	196
2.7919e+14	212
2.80189e+14	173
2.81188e+14	203
2.82186e+14	195
2.83185e+14	195
2.84184e+14	212
2.85183e+14	185
2.86182e+14	195
2.87181e+14	190
2.8818e+14	171
2.89179e+14	184
2.90178e+14	164
2.91177e+14	226
2.92175e+14	218
2.93174e+14	177
2.94173e+14	183
2.95172e+14	190
2.96171e+14	204
2.9717e+14	198
2.98169e+14	187
2.99168e+14	193
3.00167e+14	168
3.01165e+14	187
3.02164e+14	198
3.03163e+14	168
3.04162e+14	187
3.05161e+14	174
3.0616e+14	216
3.07159e+14	194
3.08158e+14	192
3.09157e+14	199
3.10155e+14	195
3.11154e+14	189
3.12153e+14	198
3.13152e+14	187
3.14151e+14	180
3.1515e+14	200
3.16149e+14	184
3.17148e+14	185
3.18147e+14	192
3.19145e+14	201
3.20144e+14	196
3.21143e+14	205
3.22142e+14	179
3.23141e+14	192
3.2414e+14	206
3.25139e+14	230
3.26138e+14	229
3.27137e+14	192
3.28135e+14	215
3.29134e+14	192
3.30133e+14	207
3.31132e+14	197
3.32131e+14	197
3.3313e+14	217
3.34129e+14	192
3.35128e+14	207
3.36127e+14	198
3.37125e+14	190
3.38124e+14	189
3.39123e+14	220
3.40122e+14	183
3.41121e+14	193
3.4212e+14	199
3.43119e+14	188
3.44118e+14	193
3.45117e+14	205
3.46115e+14	187
3.47114e+14	198
3.48113e+14	197
3.49112e+14	174
3.50111e+14	185
3.5111e+14	186
3.52109e+14	189
3.53108e+14	188
3.54107e+14	183
3.55106e+14	191
3.56104e+14	197
3.57103e+14	190
3.58102e+14	187
3.59101e+14	174
3.601e+14	204
3.61099e+14	178
3.62098e+14	181
3.63097e+14	197
3.64096e+14	196
3.65094e+14	201
3.66093e+14	217
3.67092e+14	154
3.68091e+14	204
3.6909e+14	206
3.70089e+14	187
3.71088e+14	194
3.72087e+14	203
3.73086e+14	192
3.74084e+14	189
3.75083e+14	182
3.76082e+14	192
3.77081e+14	181
3.7808e+14	183
3.79079e+14	200
3.80078e+14	192
3.81077e+14	187
3.82076e+14	176
3.83074e+14	224
3.84073e+14	195
3.85072e+14	178
3.86071e+14	202
3.8707e+14	183
3.88069e+14	218
3.89068e+14	186
3.90067e+14	181
3.91066e+14	192
3.92064e+14	183
3.93063e+14	180
3.94062e+14	205
3.95061e+14	214
3.9606e+14	199
3.97059e+14	187
3.98058e+14	198
3.99057e+14	212
4.00056e+14	171
4.01054e+14	185
4.02053e+14	206
4.03052e+14	175
4.04051e+14	182
4.0505e+14	181
4.06049e+14	217
4.07048e+14	219
4.08047e+14	177
4.09046e+14	199
4.10044e+14	208
4.11043e+14	185
4.12042e+14	205
4.13041e+14	188
4.1404e+14	201
4.15039e+14	223
4.16038e+14	179
4.17037e+14	202
4.18036e+14	186
4.19034e+14	188
4.20033e+14	201
4.21032e+14	170
4.22031e+14	207
4.2303e+14	212
4.24029e+14	190
4.25028e+14	191
4.26027e+14	180
4.27026e+14	216
4.28024e+14	190
4.29023e+14	187
4.30022e+14	186
4.31021e+14	193
4.3202e+14	199
4.33019e+14	201
4.34018e+14	174
4.35017e+14	218
4.36016e+14	201
4.37014e+14	167
4.38013e+14	212
4.39012e+14	195
4.40011e+14	182
4.4101e+14	218
4.42009e+14	194
4.43008e+14	176
4.44007e+14	170
4.45006e+14	213
4.46005e+14	201
4.47003e+14	187
4.48002e+14	207
4.49001e+14	178
4.5e+14	188
4.50999e+14	191
4.51998e+14	197
4.52997e+14	214
4.53996e+14	184
4.54995e+14	196
4.55993e+14	204
4.56992e+14	211
4.57991e+14	184
4.5899e+14	184
4.59989e+14	206
4.60988e+14	189
4.61987e+14	179
