Time [seconds]	Counts
4.99492e+11	109
1.49848e+12	120
2.49746e+12	120
3.49644e+12	128
4.49543e+12	111
5.49441e+12	100
6.49339e+12	114
7.49238e+12	123
8.49136e+12	121
9.49034e+12	95
1.04893e+13	114
1.14883e+13	136
1.24873e+13	112
1.34863e+13	137
1.44853e+13	112
1.54842e+13	126
1.64832e+13	119
1.74822e+13	129
1.84812e+13	131
1.94802e+13	108
2.04792e+13	124
2.14781e+13	123
2.24771e+13	123
2.34761e+13	110
2.44751e+13	121
2.54741e+13	143
2.64731e+13	126
2.74721e+13	123
2.8471e+13	119
2.947e+13	97
3.0469e+13	132
3.1468e+13	110
3.2467e+13	122
3.3466e+13	119
3.44649e+13	116
3.54639e+13	105
3.64629e+13	101
3.74619e+13	118
3.84609e+13	108
3.94599e+13	119
4.04588e+13	111
4.14578e+13	129
4.24568e+13	126
4.34558e+13	139
4.44548e+13	117
4.54538e+13	106
4.64527e+13	122
4.74517e+13	119
4.84507e+13	123
4.94497e+13	121
5.04487e+13	102
5.14477e+13	105
5.24466e+13	128
5.34456e+13	131
5.44446e+13	119
5.54436e+13	147
5.64426e+13	135
5.74416e+13	110
5.84405e+13	117
5.94395e+13	139
6.04385e+13	112
6.14375e+13	141
6.24365e+13	110
6.34355e+13	138
6.44344e+13	131
6.54334e+13	107
6.64324e+13	141
6.74314e+13	118
6.84304e+13	116
6.94294e+13	110
7.04284e+13	120
7.14273e+13	110
7.24263e+13	122
7.34253e+13	112
7.44243e+13	122
7.54233e+13	111
7.64222e+13	103
7.74212e+13	115
7.84202e+13	110
7.94192e+13	118
8.04182e+13	112
8.14172e+13	115
8.24162e+13	99
8.34151e+13	119
8.44141e+13	130
8.54131e+13	116
8.64121e+13	108
8.74111e+13	125
8.84101e+13	121
8.9409e+13	123
9.0408e+13	119
9.1407e+13	117
9.2406e+13	120
9.3405e+13	112
9.4404e+13	122
9.54029e+13	113
9.64019e+13	101
9.74009e+13	116
9.83999e+13	122
9.93989e+13	140
1.00398e+14	123
1.01397e+14	106
1.02396e+14	126
1.03395e+14	114
1.04394e+14	124
1.05393e+14	132
1.06392e+14	109
1.07391e+14	106
1.0839e+14	122
1.09389e+14	128
1.10388e+14	124
1.11387e+14	113
1.12386e+14	117
1.13385e+14	139
1.14384e+14	135
1.15383e+14	126
1.16382e+14	141
1.17381e+14	107
1.1838e+14	104
1.19379e+14	117
1.20378e+14	116
1.21377e+14	111
1.22376e+14	101
1.23374e+14	131
1.24373e+14	120
1.25372e+14	116
1.26371e+14	98
1.2737e+14	118
1.28369e+14	124
1.29368e+14	122
1.30367e+14	112
1.31366e+14	132
1.32365e+14	109
1.33364e+14	130
1.34363e+14	108
1.35362e+14	133
1.36361e+14	124
1.3736e+14	130
1.38359e+14	130
1.39358e+14	125
1.40357e+14	119
1.41356e+14	134
1.42355e+14	123
1.43354e+14	110
1.44353e+14	116
1.45352e+14	108
1.46351e+14	109
1.4735e+14	115
1.48349e+14	141
1.49348e+14	124
1.50347e+14	113
1.51346e+14	131
1.52345e+14	115
1.53344e+14	127
1.54343e+14	128
1.55342e+14	111
1.56341e+14	115
1.5734e+14	92
1.58339e+14	131
1.59338e+14	132
1.60337e+14	139
1.61336e+14	123
1.62335e+14	109
1.63334e+14	112
1.64333e+14	134
1.65332e+14	122
1.66331e+14	110
1.6733e+14	107
1.68329e+14	120
1.69328e+14	117
1.70327e+14	128
1.71326e+14	124
1.72325e+14	114
1.73324e+14	115
1.74323e+14	102
1.75322e+14	129
1.76321e+14	112
1.7732e+14	106
1.78319e+14	133
1.79318e+14	113
1.80317e+14	131
1.81316e+14	118
1.82315e+14	117
1.83313e+14	124
1.84312e+14	124
1.85311e+14	128
1.8631e+14	115
1.87309e+14	138
1.88308e+14	134
1.89307e+14	126
1.90306e+14	101
1.91305e+14	121
1.92304e+14	119
1.93303e+14	128
1.94302e+14	117
1.95301e+14	111
1.963e+14	120
1.97299e+14	110
1.98298e+14	110
1.99297e+14	130
2.00296e+14	112
2.01295e+14	123
2.02294e+14	115
2.03293e+14	106
2.04292e+14	110
2.05291e+14	110
2.0629e+14	107
2.07289e+14	97
2.08288e+14	106
2.09287e+14	118
2.10286e+14	130
2.11285e+14	104
2.12284e+14	107
2.13283e+14	138
2.14282e+14	131
2.15281e+14	127
2.1628e+14	129
2.17279e+14	128
2.18278e+14	119
2.19277e+14	124
2.20276e+14	127
2.21275e+14	119
2.22274e+14	125
2.23273e+14	123
2.24272e+14	105
2.25271e+14	122
2.2627e+14	130
2.27269e+14	105
2.28268e+14	143
2.29267e+14	121
2.30266e+14	101
2.31265e+14	104
2.32264e+14	113
2.33263e+14	124
2.34262e+14	129
2.35261e+14	141
2.3626e+14	131
2.37259e+14	121
2.38258e+14	133
2.39257e+14	116
2.40256e+14	99
2.41255e+14	129
2.42254e+14	124
2.43253e+14	140
2.44252e+14	134
2.45251e+14	125
2.46249e+14	115
2.47248e+14	116
2.48247e+14	123
2.49246e+14	126
2.50245e+14	123
2.51244e+14	104
2.52243e+14	122
2.53242e+14	111
2.54241e+14	131
2.5524e+14	133
2.56239e+14	114
2.57238e+14	136
2.58237e+14	112
2.59236e+14	103
2.60235e+14	124
2.61234e+14	125
2.62233e+14	121
2.63232e+14	119
2.64231e+14	123
2.6523e+14	115
2.66229e+14	119
2.67228e+14	141
2.68227e+14	132
2.69226e+14	128
2.70225e+14	115
2.71224e+14	97
2.72223e+14	107
2.73222e+14	120
2.74221e+14	131
2.7522e+14	110
2.76219e+14	134
2.77218e+14	117
2.78217e+14	122
2.79216e+14	118
2.80215e+14	110
2.81214e+14	113
2.82213e+14	110
2.83212e+14	118
2.84211e+14	108
2.8521e+14	117
2.86209e+14	119
2.87208e+14	109
2.88207e+14	150
2.89206e+14	113
2.90205e+14	103
2.91204e+14	131
2.92203e+14	94
2.93202e+14	128
2.94201e+14	129
2.952e+14	124
2.96199e+14	118
2.97198e+14	138
2.98197e+14	127
2.99196e+14	128
3.00195e+14	120
3.01194e+14	113
3.02193e+14	119
3.03192e+14	107
3.04191e+14	123
3.0519e+14	104
3.06188e+14	117
3.07187e+14	108
3.08186e+14	112
3.09185e+14	112
3.10184e+14	122
3.11183e+14	130
3.12182e+14	129
3.13181e+14	130
3.1418e+14	115
3.15179e+14	143
3.16178e+14	127
3.17177e+14	128
3.18176e+14	117
3.19175e+14	132
3.20174e+14	122
3.21173e+14	125
3.22172e+14	115
3.23171e+14	127
3.2417e+14	125
3.25169e+14	115
3.26168e+14	124
3.27167e+14	124
3.28166e+14	132
3.29165e+14	105
3.30164e+14	118
3.31163e+14	97
3.32162e+14	125
3.33161e+14	126
3.3416e+14	133
3.35159e+14	112
3.36158e+14	101
3.37157e+14	111
3.38156e+14	122
3.39155e+14	117
3.40154e+14	124
3.41153e+14	123
3.42152e+14	129
3.43151e+14	127
3.4415e+14	120
3.45149e+14	136
3.46148e+14	128
3.47147e+14	117
3.48146e+14	117
3.49145e+14	125
3.50144e+14	125
3.51143e+14	110
3.52142e+14	137
3.53141e+14	128
3.5414e+14	112
3.55139e+14	105
3.56138e+14	143
3.57137e+14	122
3.58136e+14	117
3.59135e+14	121
3.60134e+14	114
3.61133e+14	108
3.62132e+14	118
3.63131e+14	109
3.6413e+14	127
3.65129e+14	118
3.66128e+14	117
3.67127e+14	114
3.68126e+14	100
3.69124e+14	128
3.70123e+14	135
3.71122e+14	132
3.72121e+14	116
3.7312e+14	135
3.74119e+14	121
3.75118e+14	112
3.76117e+14	119
3.77116e+14	122
3.78115e+14	116
3.79114e+14	101
3.80113e+14	127
3.81112e+14	98
3.82111e+14	139
3.8311e+14	110
3.84109e+14	133
3.85108e+14	123
3.86107e+14	118
3.87106e+14	126
3.88105e+14	117
3.89104e+14	126
3.90103e+14	128
3.91102e+14	118
3.92101e+14	99
3.931e+14	103
3.94099e+14	117
3.95098e+14	108
3.96097e+14	137
3.97096e+14	122
3.98095e+14	126
