Time [seconds]	Counts
4.99821e+11	383
1.49946e+12	379
2.4991e+12	396
3.49875e+12	418
4.49839e+12	406
5.49803e+12	394
6.49767e+12	420
7.49731e+12	389
8.49696e+12	417
9.4966e+12	348
1.04962e+13	401
1.14959e+13	410
1.24955e+13	409
1.34952e+13	416
1.44948e+13	393
1.54944e+13	392
1.64941e+13	432
1.74937e+13	390
1.84934e+13	380
1.9493e+13	413
2.04927e+13	371
2.14923e+13	399
2.24919e+13	396
2.34916e+13	418
2.44912e+13	375
2.54909e+13	385
2.64905e+13	385
2.74902e+13	393
2.84898e+13	390
2.94894e+13	362
3.04891e+13	378
3.14887e+13	402
3.24884e+13	411
3.3488e+13	391
3.44876e+13	400
3.54873e+13	421
3.64869e+13	401
3.74866e+13	392
3.84862e+13	393
3.94859e+13	442
4.04855e+13	373
4.14851e+13	377
4.24848e+13	433
4.34844e+13	359
4.44841e+13	385
4.54837e+13	430
4.64833e+13	402
4.7483e+13	404
4.84826e+13	391
4.94823e+13	399
5.04819e+13	405
5.14816e+13	378
5.24812e+13	414
5.34808e+13	378
5.44805e+13	404
5.54801e+13	374
5.64798e+13	437
5.74794e+13	410
5.8479e+13	451
5.94787e+13	421
6.04783e+13	401
6.1478e+13	383
6.24776e+13	394
6.34773e+13	410
6.44769e+13	374
6.54765e+13	375
6.64762e+13	347
6.74758e+13	377
6.84755e+13	396
6.94751e+13	386
7.04748e+13	403
7.14744e+13	403
7.2474e+13	408
7.34737e+13	436
7.44733e+13	420
7.5473e+13	395
7.64726e+13	414
7.74722e+13	394
7.84719e+13	388
7.94715e+13	379
8.04712e+13	411
8.14708e+13	415
8.24705e+13	404
8.34701e+13	394
8.44697e+13	391
8.54694e+13	424
8.6469e+13	407
8.74687e+13	381
8.84683e+13	402
8.94679e+13	419
9.04676e+13	364
9.14672e+13	400
9.24669e+13	369
9.34665e+13	424
9.44662e+13	385
9.54658e+13	416
9.64654e+13	388
9.74651e+13	372
9.84647e+13	395
9.94644e+13	400
1.00464e+14	421
1.01464e+14	379
1.02463e+14	388
1.03463e+14	422
1.04463e+14	364
1.05462e+14	368
1.06462e+14	411
1.07461e+14	389
1.08461e+14	431
1.09461e+14	366
1.1046e+14	390
1.1146e+14	392
1.1246e+14	395
1.13459e+14	374
1.14459e+14	400
1.15459e+14	388
1.16458e+14	386
1.17458e+14	384
1.18458e+14	385
1.19457e+14	399
1.20457e+14	384
1.21456e+14	424
1.22456e+14	418
1.23456e+14	403
1.24455e+14	395
1.25455e+14	383
1.26455e+14	411
1.27454e+14	379
1.28454e+14	388
1.29454e+14	395
1.30453e+14	350
1.31453e+14	418
1.32453e+14	422
1.33452e+14	371
1.34452e+14	382
1.35451e+14	410
1.36451e+14	371
1.37451e+14	392
1.3845e+14	353
1.3945e+14	390
1.4045e+14	372
1.41449e+14	369
1.42449e+14	357
1.43449e+14	390
1.44448e+14	384
1.45448e+14	383
1.46448e+14	358
1.47447e+14	405
1.48447e+14	392
1.49446e+14	392
1.50446e+14	391
1.51446e+14	391
1.52445e+14	388
1.53445e+14	427
1.54445e+14	408
1.55444e+14	398
1.56444e+14	379
1.57444e+14	404
1.58443e+14	389
1.59443e+14	390
1.60443e+14	347
1.61442e+14	396
1.62442e+14	439
1.63441e+14	387
1.64441e+14	437
1.65441e+14	401
1.6644e+14	409
1.6744e+14	384
1.6844e+14	414
1.69439e+14	409
1.70439e+14	365
1.71439e+14	401
1.72438e+14	393
1.73438e+14	441
1.74437e+14	388
1.75437e+14	413
1.76437e+14	425
1.77436e+14	401
1.78436e+14	380
1.79436e+14	396
1.80435e+14	369
1.81435e+14	454
1.82435e+14	426
1.83434e+14	405
1.84434e+14	409
1.85434e+14	397
1.86433e+14	361
1.87433e+14	405
1.88432e+14	430
1.89432e+14	417
1.90432e+14	435
1.91431e+14	444
1.92431e+14	419
1.93431e+14	397
1.9443e+14	417
1.9543e+14	380
1.9643e+14	399
1.97429e+14	361
1.98429e+14	387
1.99429e+14	420
2.00428e+14	367
2.01428e+14	383
2.02427e+14	381
2.03427e+14	385
2.04427e+14	417
2.05426e+14	405
2.06426e+14	395
2.07426e+14	397
2.08425e+14	447
2.09425e+14	377
2.10425e+14	423
2.11424e+14	412
2.12424e+14	375
2.13424e+14	392
2.14423e+14	402
2.15423e+14	428
2.16422e+14	406
2.17422e+14	431
2.18422e+14	374
2.19421e+14	381
2.20421e+14	414
2.21421e+14	398
2.2242e+14	421
2.2342e+14	417
2.2442e+14	376
2.25419e+14	393
2.26419e+14	394
2.27419e+14	384
2.28418e+14	393
2.29418e+14	444
2.30417e+14	393
2.31417e+14	356
2.32417e+14	393
2.33416e+14	388
2.34416e+14	395
2.35416e+14	394
2.36415e+14	418
2.37415e+14	405
2.38415e+14	401
2.39414e+14	391
2.40414e+14	393
2.41414e+14	399
2.42413e+14	387
2.43413e+14	386
2.44412e+14	407
2.45412e+14	437
2.46412e+14	396
2.47411e+14	386
2.48411e+14	406
2.49411e+14	417
2.5041e+14	430
2.5141e+14	426
2.5241e+14	442
2.53409e+14	406
2.54409e+14	378
2.55409e+14	380
2.56408e+14	416
2.57408e+14	391
2.58407e+14	411
2.59407e+14	392
2.60407e+14	381
2.61406e+14	402
2.62406e+14	365
2.63406e+14	438
2.64405e+14	395
2.65405e+14	375
2.66405e+14	393
2.67404e+14	386
2.68404e+14	417
2.69403e+14	402
2.70403e+14	399
2.71403e+14	402
2.72402e+14	438
2.73402e+14	395
2.74402e+14	392
2.75401e+14	413
2.76401e+14	390
2.77401e+14	380
2.784e+14	422
2.794e+14	407
2.804e+14	405
2.81399e+14	375
2.82399e+14	406
2.83398e+14	430
2.84398e+14	388
2.85398e+14	400
2.86397e+14	405
2.87397e+14	378
2.88397e+14	369
2.89396e+14	395
2.90396e+14	399
2.91396e+14	403
2.92395e+14	406
2.93395e+14	437
2.94395e+14	404
2.95394e+14	431
