Time [seconds]	Counts
4.98943e+11	543
1.49683e+12	536
2.49472e+12	491
3.4926e+12	543
4.49049e+12	532
5.48837e+12	512
6.48626e+12	509
7.48415e+12	472
8.48203e+12	538
9.47992e+12	568
1.04778e+13	523
1.14757e+13	523
1.24736e+13	540
1.34715e+13	546
1.44694e+13	509
1.54672e+13	509
1.64651e+13	526
1.7463e+13	560
1.84609e+13	521
1.94588e+13	532
2.04567e+13	511
2.14546e+13	510
2.24524e+13	559
2.34503e+13	539
2.44482e+13	576
2.54461e+13	528
2.6444e+13	504
2.74419e+13	507
2.84398e+13	526
2.94376e+13	502
3.04355e+13	537
3.14334e+13	535
3.24313e+13	528
3.34292e+13	516
3.44271e+13	554
3.5425e+13	530
3.64228e+13	531
3.74207e+13	533
3.84186e+13	548
3.94165e+13	541
4.04144e+13	517
4.14123e+13	492
4.24102e+13	530
4.34081e+13	543
4.44059e+13	586
4.54038e+13	533
4.64017e+13	564
4.73996e+13	534
4.83975e+13	539
4.93954e+13	531
5.03933e+13	546
5.13911e+13	523
5.2389e+13	573
5.33869e+13	516
5.43848e+13	556
5.53827e+13	542
5.63806e+13	533
5.73785e+13	540
5.83763e+13	520
5.93742e+13	519
6.03721e+13	571
6.137e+13	528
6.23679e+13	530
6.33658e+13	553
6.43637e+13	520
6.53616e+13	552
6.63594e+13	562
6.73573e+13	503
6.83552e+13	534
6.93531e+13	535
7.0351e+13	554
7.13489e+13	537
7.23468e+13	540
7.33446e+13	570
7.43425e+13	556
7.53404e+13	565
7.63383e+13	530
7.73362e+13	489
7.83341e+13	479
7.9332e+13	537
8.03298e+13	521
8.13277e+13	521
8.23256e+13	529
8.33235e+13	518
8.43214e+13	553
8.53193e+13	533
8.63172e+13	581
8.7315e+13	522
8.83129e+13	566
8.93108e+13	552
9.03087e+13	531
9.13066e+13	578
9.23045e+13	537
9.33024e+13	533
9.43003e+13	569
9.52981e+13	534
9.6296e+13	513
9.72939e+13	501
9.82918e+13	496
9.92897e+13	538
1.00288e+14	516
1.01285e+14	528
1.02283e+14	519
1.03281e+14	532
1.04279e+14	507
1.05277e+14	529
1.06275e+14	515
1.07273e+14	539
1.08271e+14	509
1.09269e+14	536
1.10266e+14	535
1.11264e+14	587
1.12262e+14	548
1.1326e+14	556
1.14258e+14	508
1.15256e+14	558
1.16254e+14	563
1.17252e+14	522
1.1825e+14	526
1.19247e+14	549
1.20245e+14	532
1.21243e+14	575
1.22241e+14	556
1.23239e+14	511
1.24237e+14	569
1.25235e+14	583
1.26233e+14	575
1.2723e+14	538
1.28228e+14	526
1.29226e+14	544
1.30224e+14	495
1.31222e+14	547
1.3222e+14	505
1.33218e+14	520
1.34216e+14	539
1.35214e+14	553
1.36211e+14	519
1.37209e+14	542
1.38207e+14	517
1.39205e+14	508
1.40203e+14	533
1.41201e+14	506
1.42199e+14	520
1.43197e+14	556
1.44195e+14	521
1.45192e+14	600
1.4619e+14	592
1.47188e+14	520
1.48186e+14	545
1.49184e+14	523
1.50182e+14	531
1.5118e+14	509
1.52178e+14	505
1.53176e+14	541
1.54173e+14	531
1.55171e+14	522
1.56169e+14	545
1.57167e+14	480
1.58165e+14	524
1.59163e+14	534
1.60161e+14	548
1.61159e+14	531
1.62157e+14	549
1.63154e+14	497
1.64152e+14	555
1.6515e+14	558
1.66148e+14	529
1.67146e+14	556
1.68144e+14	519
1.69142e+14	524
1.7014e+14	566
1.71138e+14	532
1.72135e+14	548
1.73133e+14	547
1.74131e+14	558
1.75129e+14	534
1.76127e+14	557
1.77125e+14	541
1.78123e+14	540
1.79121e+14	529
1.80118e+14	531
1.81116e+14	520
1.82114e+14	504
1.83112e+14	526
1.8411e+14	559
1.85108e+14	534
1.86106e+14	541
1.87104e+14	532
1.88102e+14	554
1.89099e+14	536
1.90097e+14	529
1.91095e+14	537
1.92093e+14	528
1.93091e+14	511
1.94089e+14	550
1.95087e+14	552
1.96085e+14	537
1.97083e+14	562
1.9808e+14	545
1.99078e+14	520
2.00076e+14	556
2.01074e+14	551
2.02072e+14	574
2.0307e+14	555
2.04068e+14	524
2.05066e+14	575
2.06064e+14	565
2.07061e+14	556
2.08059e+14	520
2.09057e+14	517
2.10055e+14	537
2.11053e+14	551
2.12051e+14	521
2.13049e+14	522
2.14047e+14	557
2.15044e+14	528
2.16042e+14	562
2.1704e+14	534
2.18038e+14	548
2.19036e+14	493
2.20034e+14	531
2.21032e+14	571
2.2203e+14	573
2.23028e+14	572
2.24025e+14	550
2.25023e+14	520
2.26021e+14	520
2.27019e+14	535
2.28017e+14	561
2.29015e+14	537
2.30013e+14	543
2.31011e+14	543
2.32009e+14	538
2.33006e+14	521
2.34004e+14	528
2.35002e+14	581
2.36e+14	481
2.36998e+14	498
2.37996e+14	537
2.38994e+14	546
2.39992e+14	545
2.4099e+14	554
2.41987e+14	565
2.42985e+14	537
2.43983e+14	533
2.44981e+14	545
2.45979e+14	494
2.46977e+14	560
2.47975e+14	531
2.48973e+14	509
2.49971e+14	583
2.50968e+14	534
2.51966e+14	554
2.52964e+14	526
2.53962e+14	546
2.5496e+14	558
2.55958e+14	559
2.56956e+14	528
2.57954e+14	550
2.58951e+14	556
2.59949e+14	551
2.60947e+14	537
2.61945e+14	564
2.62943e+14	562
2.63941e+14	525
2.64939e+14	547
2.65937e+14	541
2.66935e+14	530
2.67932e+14	513
2.6893e+14	548
2.69928e+14	523
2.70926e+14	572
2.71924e+14	525
2.72922e+14	536
2.7392e+14	481
2.74918e+14	551
2.75916e+14	536
