Time [seconds]	Counts
4.99405e+11	162
1.49822e+12	193
2.49703e+12	199
3.49584e+12	191
4.49465e+12	167
5.49346e+12	183
6.49227e+12	170
7.49108e+12	190
8.48989e+12	191
9.4887e+12	185
1.04875e+13	182
1.14863e+13	187
1.24851e+13	179
1.34839e+13	215
1.44827e+13	177
1.54816e+13	202
1.64804e+13	219
1.74792e+13	187
1.8478e+13	183
1.94768e+13	152
2.04756e+13	199
2.14744e+13	180
2.24732e+13	188
2.3472e+13	199
2.44709e+13	205
2.54697e+13	207
2.64685e+13	184
2.74673e+13	147
2.84661e+13	191
2.94649e+13	161
3.04637e+13	183
3.14625e+13	195
3.24613e+13	198
3.34601e+13	199
3.4459e+13	200
3.54578e+13	177
3.64566e+13	182
3.74554e+13	184
3.84542e+13	188
3.9453e+13	174
4.04518e+13	173
4.14506e+13	167
4.24494e+13	182
4.34482e+13	175
4.44471e+13	197
4.54459e+13	162
4.64447e+13	184
4.74435e+13	196
4.84423e+13	190
4.94411e+13	180
5.04399e+13	185
5.14387e+13	156
5.24375e+13	194
5.34363e+13	184
5.44352e+13	198
5.5434e+13	201
5.64328e+13	181
5.74316e+13	172
5.84304e+13	189
5.94292e+13	171
6.0428e+13	224
6.14268e+13	183
6.24256e+13	187
6.34244e+13	176
6.44233e+13	171
6.54221e+13	186
6.64209e+13	177
6.74197e+13	202
6.84185e+13	179
6.94173e+13	189
7.04161e+13	201
7.14149e+13	210
7.24137e+13	183
7.34126e+13	161
7.44114e+13	178
7.54102e+13	157
7.6409e+13	187
7.74078e+13	179
7.84066e+13	183
7.94054e+13	163
8.04042e+13	179
8.1403e+13	193
8.24018e+13	186
8.34007e+13	188
8.43995e+13	189
8.53983e+13	199
8.63971e+13	154
8.73959e+13	202
8.83947e+13	218
8.93935e+13	179
9.03923e+13	174
9.13911e+13	205
9.23899e+13	180
9.33888e+13	195
9.43876e+13	192
9.53864e+13	188
9.63852e+13	190
9.7384e+13	196
9.83828e+13	188
9.93816e+13	201
1.0038e+14	170
1.01379e+14	173
1.02378e+14	200
1.03377e+14	170
1.04376e+14	183
1.05374e+14	196
1.06373e+14	172
1.07372e+14	182
1.08371e+14	199
1.0937e+14	186
1.10369e+14	196
1.11367e+14	200
1.12366e+14	188
1.13365e+14	190
1.14364e+14	180
1.15363e+14	212
1.16361e+14	177
1.1736e+14	208
1.18359e+14	169
1.19358e+14	185
1.20357e+14	226
1.21355e+14	177
1.22354e+14	186
1.23353e+14	184
1.24352e+14	165
1.25351e+14	174
1.26349e+14	165
1.27348e+14	182
1.28347e+14	178
1.29346e+14	194
1.30345e+14	202
1.31344e+14	201
1.32342e+14	189
1.33341e+14	165
1.3434e+14	183
1.35339e+14	181
1.36338e+14	196
1.37336e+14	185
1.38335e+14	191
1.39334e+14	166
1.40333e+14	184
1.41332e+14	184
1.4233e+14	210
1.43329e+14	177
1.44328e+14	194
1.45327e+14	172
1.46326e+14	199
1.47325e+14	202
1.48323e+14	173
1.49322e+14	176
1.50321e+14	186
1.5132e+14	192
1.52319e+14	183
1.53317e+14	186
1.54316e+14	194
1.55315e+14	202
1.56314e+14	188
1.57313e+14	190
1.58311e+14	191
1.5931e+14	187
1.60309e+14	185
1.61308e+14	172
1.62307e+14	176
1.63305e+14	208
1.64304e+14	178
1.65303e+14	165
1.66302e+14	188
1.67301e+14	174
1.683e+14	187
1.69298e+14	181
1.70297e+14	166
1.71296e+14	206
1.72295e+14	184
1.73294e+14	190
1.74292e+14	193
1.75291e+14	198
1.7629e+14	184
1.77289e+14	187
1.78288e+14	207
1.79286e+14	176
1.80285e+14	171
1.81284e+14	202
1.82283e+14	179
1.83282e+14	202
1.8428e+14	196
1.85279e+14	207
1.86278e+14	224
1.87277e+14	191
1.88276e+14	187
1.89275e+14	164
1.90273e+14	188
1.91272e+14	187
1.92271e+14	175
1.9327e+14	191
1.94269e+14	167
1.95267e+14	175
1.96266e+14	187
1.97265e+14	184
1.98264e+14	192
1.99263e+14	185
2.00261e+14	167
2.0126e+14	183
2.02259e+14	181
2.03258e+14	158
2.04257e+14	175
2.05255e+14	183
2.06254e+14	200
2.07253e+14	197
2.08252e+14	189
2.09251e+14	172
