Channel	Counts
1504.41	29
1505.41	33
1506.41	27
1507.41	20
1508.41	25
1509.41	32
1510.41	38
1511.41	26
1512.41	37
1513.41	23
1514.41	25
1515.41	35
1516.41	23
1517.41	31
1518.41	25
1519.41	26
1520.41	22
1521.41	24
1522.41	33
1523.41	28
1524.41	21
1525.41	21
1526.41	26
1527.41	35
1528.41	40
1529.41	28
1530.41	31
1531.41	31
1532.41	28
1533.41	26
1534.41	36
1535.41	35
1536.41	30
1537.41	25
1538.41	33
1539.41	27
1540.41	38
1541.41	34
1542.41	25
1543.41	40
1544.41	30
1545.41	32
1546.41	29
1547.41	23
1548.41	34
1549.41	23
1550.41	29
1551.41	28
1552.41	26
1553.41	29
1554.41	27
1555.41	25
1556.41	25
1557.4	28
1558.4	23
1559.4	32
1560.4	23
1561.4	29
1562.4	31
1563.4	28
1564.4	35
1565.4	32
1566.4	26
1567.4	23
1568.4	26
1569.4	31
1570.4	25
1571.4	22
1572.4	25
1573.4	34
1574.4	20
1575.4	27
1576.4	31
1577.4	27
1578.4	27
1579.4	33
1580.4	26
1581.4	31
1582.4	26
1583.4	19
1584.4	22
1585.4	21
1586.4	25
1587.4	24
1588.4	25
1589.4	26
1590.4	31
1591.4	23
1592.4	19
1593.4	22
1594.4	24
1595.4	21
1596.4	20
1597.4	29
1598.4	33
1599.4	25
1600.4	28
1601.4	19
1602.4	22
1603.4	21
1604.4	35
1605.4	21
1606.4	19
1607.4	36
1608.4	27
1609.4	27
1610.4	19
1611.4	30
1612.4	29
1613.4	26
1614.4	23
1615.4	28
1616.4	27
1617.4	21
1618.4	21
1619.4	26
1620.4	24
1621.4	33
1622.4	37
1623.4	22
1624.4	22
1625.4	19
1626.4	19
1627.4	30
1628.4	22
1629.4	43
1630.4	30
1631.4	25
1632.4	23
1633.4	25
1634.4	22
1635.4	31
1636.4	21
1637.4	25
1638.4	28
1639.4	28
1640.4	19
1641.4	33
1642.4	23
1643.4	22
1644.4	25
1645.4	25
1646.4	24
1647.4	24
1648.4	20
1649.4	17
1650.4	29
1651.4	28
1652.4	16
1653.4	31
1654.4	21
1655.4	17
1656.4	24
1657.4	21
1658.4	25
1659.4	21
1660.4	23
1661.4	23
1662.4	24
1663.4	25
1664.4	17
1665.4	19
1666.4	22
1667.4	23
1668.4	24
1669.4	23
1670.4	25
1671.4	26
1672.4	22
1673.4	26
1674.4	29
1675.4	21
1676.4	14
1677.4	23
1678.4	15
1679.4	26
1680.4	22
1681.4	32
1682.4	19
1683.4	27
1684.4	23
1685.4	31
1686.4	26
1687.4	30
1688.4	20
1689.4	16
1690.4	21
1691.4	19
1692.4	13
1693.4	22
1694.4	28
1695.4	31
1696.4	21
1697.4	20
1698.4	24
1699.4	14
1700.4	22
1701.4	24
1702.4	28
1703.4	22
1704.4	17
1705.4	19
1706.4	24
1707.4	20
1708.4	15
1709.4	26
1710.4	26
1711.4	15
1712.4	21
1713.4	24
1714.4	13
1715.4	28
1716.4	22
1717.4	20
1718.4	20
1719.4	25
1720.4	23
1721.39	16
1722.39	23
1723.39	27
1724.39	22
1725.39	17
1726.39	33
1727.39	20
1728.39	19
1729.39	16
1730.39	23
1731.39	18
1732.39	19
1733.39	21
1734.39	38
1735.39	29
1736.39	15
1737.39	17
1738.39	22
1739.39	23
1740.39	18
1741.39	23
1742.39	23
1743.39	18
1744.39	13
1745.39	19
1746.39	25
1747.39	22
1748.39	16
1749.39	21
1750.39	22
1751.39	27
1752.39	23
1753.39	13
1754.39	28
1755.39	16
1756.39	15
1757.39	19
1758.39	24
1759.39	22
1760.39	18
1761.39	25
1762.39	25
1763.39	18
1764.39	15
1765.39	23
1766.39	19
1767.39	14
1768.39	24
1769.39	26
1770.39	19
1771.39	18
1772.39	22
1773.39	24
1774.39	21
1775.39	35
1776.39	24
1777.39	17
1778.39	22
1779.39	29
1780.39	21
1781.39	25
1782.39	23
1783.39	17
1784.39	27
1785.39	19
1786.39	26
1787.39	16
1788.39	17
1789.39	16
1790.39	23
1791.39	25
1792.39	20
1793.39	22
1794.39	22
1795.39	21
1796.39	16
1797.39	15
1798.39	27
1799.39	23
1800.39	22
1801.39	25
1802.39	25
1803.39	14
1804.39	21
1805.39	19
1806.39	22
1807.39	29
1808.39	17
1809.39	14
1810.39	22
1811.39	24
1812.39	15
1813.39	15
1814.39	19
1815.39	23
1816.39	23
1817.39	22
1818.39	19
1819.39	18
1820.39	34
1821.39	19
1822.39	25
1823.39	22
1824.39	20
1825.39	21
1826.39	17
1827.39	17
1828.39	23
1829.39	14
1830.39	24
1831.39	18
1832.39	25
1833.39	14
1834.39	22
1835.39	23
1836.39	20
1837.39	26
1838.39	23
1839.39	24
1840.39	22
1841.39	13
1842.39	20
1843.39	25
1844.39	21
1845.39	20
1846.39	22
1847.39	26
1848.39	24
1849.39	21
1850.39	18
1851.39	22
1852.39	20
1853.39	32
1854.39	14
1855.39	13
1856.39	27
1857.39	18
1858.39	27
1859.39	25
1860.39	13
1861.39	26
1862.39	15
1863.39	23
1864.39	16
1865.39	14
1866.39	23
1867.39	25
1868.39	16
1869.39	25
1870.39	20
1871.39	17
1872.39	24
1873.39	16
1874.39	17
1875.39	16
1876.39	21
1877.39	16
1878.39	17
1879.39	15
1880.39	12
1881.39	24
1882.39	18
1883.39	17
1884.39	15
1885.38	14
1886.38	19
1887.38	18
1888.38	21
1889.38	18
1890.38	18
1891.38	24
1892.38	19
1893.38	15
1894.38	16
1895.38	24
1896.38	23
1897.38	18
1898.38	18
1899.38	13
1900.38	13
1901.38	7
1902.38	16
1903.38	11
1904.38	21
1905.38	12
1906.38	15
1907.38	11
1908.38	11
1909.38	13
1910.38	10
1911.38	14
1912.38	18
1913.38	18
1914.38	8
1915.38	14
1916.38	19
1917.38	18
1918.38	14
1919.38	18
1920.38	12
1921.38	19
1922.38	15
1923.38	14
1924.38	14
1925.38	19
1926.38	17
1927.38	11
1928.38	15
1929.38	14
1930.38	18
1931.38	20
1932.38	17
1933.38	13
1934.38	13
1935.38	13
1936.38	14
1937.38	11
1938.38	13
1939.38	15
1940.38	22
1941.38	12
1942.38	8
1943.38	16
1944.38	14
1945.38	17
1946.38	15
1947.38	15
1948.38	17
1949.38	12
1950.38	19
1951.38	19
1952.38	8
1953.38	11
1954.38	13
1955.38	21
1956.38	13
1957.38	16
1958.38	21
1959.38	15
1960.38	9
1961.38	8
1962.38	11
1963.38	15
1964.38	13
1965.38	13
1966.38	11
1967.38	10
1968.38	15
1969.38	14
1970.38	13
1971.38	10
1972.38	9
1973.38	17
1974.38	23
1975.38	11
1976.38	12
1977.38	9
1978.38	17
1979.38	9
1980.38	15
1981.38	19
1982.38	11
1983.38	17
1984.38	16
1985.38	9
1986.38	13
1987.38	16
1988.38	14
1989.38	12
1990.38	17
1991.38	13
1992.38	11
1993.38	15
1994.38	14
1995.38	22
1996.38	6
1997.38	21
1998.38	14
1999.38	12
2000.38	9
2001.38	16
2002.38	6
2003.38	12
2004.38	14
2005.38	7
2006.38	11
2007.38	21
2008.38	14
2009.38	12
2010.38	13
2011.38	24
2012.38	11
2013.38	19
2014.38	11
2015.38	13
2016.38	10
2017.38	14
2018.38	5
2019.38	11
2020.38	17
2021.38	9
2022.38	12
2023.38	18
2024.38	11
2025.38	12
2026.38	11
2027.38	17
2028.38	13
2029.38	9
2030.38	13
2031.38	9
2032.38	13
2033.38	15
2034.38	18
2035.38	12
2036.38	11
2037.38	11
2038.38	16
2039.38	16
2040.38	21
2041.38	10
2042.38	14
2043.38	10
2044.38	14
2045.38	19
2046.38	12
2047.38	19
2048.38	13
2049.38	8
2050.37	12
2051.37	16
2052.37	12
2053.37	10
2054.37	14
2055.37	7
2056.37	12
2057.37	8
2058.37	11
2059.37	10
2060.37	8
2061.37	7
2062.37	16
2063.37	10
2064.37	12
2065.37	15
2066.37	8
2067.37	11
2068.37	13
2069.37	10
2070.37	12
2071.37	10
2072.37	16
2073.37	10
2074.37	10
2075.37	20
2076.37	9
2077.37	14
2078.37	13
2079.37	13
2080.37	10
2081.37	11
2082.37	17
2083.37	10
2084.37	15
2085.37	11
2086.37	12
2087.37	9
2088.37	13
2089.37	11
2090.37	8
2091.37	8
2092.37	13
2093.37	13
2094.37	4
2095.37	12
2096.37	11
2097.37	14
2098.37	8
2099.37	14
2100.37	8
2101.37	15
2102.37	10
2103.37	14
2104.37	10
2105.37	14
2106.37	11
2107.37	3
2108.37	12
2109.37	14
2110.37	8
2111.37	13
2112.37	15
2113.37	12
2114.37	6
2115.37	7
2116.37	13
2117.37	16
2118.37	17
2119.37	21
2120.37	17
2121.37	13
2122.37	11
2123.37	20
2124.37	10
2125.37	9
2126.37	8
