Time [seconds]	Counts
4.99878e+11	146
1.49963e+12	139
2.49939e+12	141
3.49914e+12	144
4.4989e+12	137
5.49865e+12	127
6.49841e+12	135
7.49816e+12	132
8.49792e+12	125
9.49767e+12	162
1.04974e+13	130
1.14972e+13	140
1.24969e+13	141
1.34967e+13	138
1.44964e+13	158
1.54962e+13	119
1.6496e+13	142
1.74957e+13	135
1.84955e+13	149
1.94952e+13	139
2.0495e+13	156
2.14947e+13	141
2.24945e+13	157
2.34942e+13	134
2.4494e+13	157
2.54938e+13	136
2.64935e+13	134
2.74933e+13	134
2.8493e+13	132
2.94928e+13	157
3.04925e+13	135
3.14923e+13	151
3.2492e+13	158
3.34918e+13	166
3.44915e+13	139
3.54913e+13	134
3.64911e+13	141
3.74908e+13	140
3.84906e+13	139
3.94903e+13	131
4.04901e+13	150
4.14898e+13	117
4.24896e+13	120
4.34893e+13	136
4.44891e+13	146
4.54889e+13	129
4.64886e+13	131
4.74884e+13	122
4.84881e+13	137
4.94879e+13	138
5.04876e+13	140
5.14874e+13	144
5.24871e+13	137
5.34869e+13	137
5.44866e+13	124
5.54864e+13	153
5.64862e+13	119
5.74859e+13	135
5.84857e+13	138
5.94854e+13	150
6.04852e+13	135
6.14849e+13	151
6.24847e+13	155
6.34844e+13	119
6.44842e+13	153
6.5484e+13	149
6.64837e+13	140
6.74835e+13	159
6.84832e+13	157
6.9483e+13	126
7.04827e+13	125
7.14825e+13	116
7.24822e+13	130
7.3482e+13	129
7.44817e+13	145
7.54815e+13	135
7.64813e+13	159
7.7481e+13	149
7.84808e+13	140
7.94805e+13	158
8.04803e+13	103
8.148e+13	138
8.24798e+13	127
8.34795e+13	124
8.44793e+13	149
8.54791e+13	140
8.64788e+13	160
8.74786e+13	160
8.84783e+13	118
8.94781e+13	154
9.04778e+13	153
9.14776e+13	153
9.24773e+13	139
9.34771e+13	151
9.44768e+13	134
9.54766e+13	148
9.64764e+13	134
9.74761e+13	140
9.84759e+13	139
9.94756e+13	130
1.00475e+14	160
1.01475e+14	143
1.02475e+14	153
1.03475e+14	133
1.04474e+14	112
1.05474e+14	152
1.06474e+14	145
1.07474e+14	118
1.08473e+14	134
1.09473e+14	136
1.10473e+14	157
1.11473e+14	124
1.12472e+14	138
1.13472e+14	131
1.14472e+14	144
1.15472e+14	166
1.16471e+14	142
1.17471e+14	139
1.18471e+14	146
1.19471e+14	135
1.2047e+14	139
1.2147e+14	128
1.2247e+14	139
1.2347e+14	134
1.2447e+14	146
1.25469e+14	141
1.26469e+14	143
1.27469e+14	128
1.28469e+14	139
1.29468e+14	157
1.30468e+14	138
1.31468e+14	128
1.32468e+14	144
1.33467e+14	150
1.34467e+14	149
1.35467e+14	152
1.36467e+14	139
1.37466e+14	154
1.38466e+14	141
1.39466e+14	144
1.40466e+14	144
1.41465e+14	169
1.42465e+14	144
1.43465e+14	141
1.44465e+14	136
1.45464e+14	153
1.46464e+14	137
1.47464e+14	136
1.48464e+14	123
1.49463e+14	124
1.50463e+14	145
1.51463e+14	125
1.52463e+14	160
1.53462e+14	130
1.54462e+14	156
1.55462e+14	132
1.56462e+14	142
1.57461e+14	145
1.58461e+14	126
1.59461e+14	136
1.60461e+14	166
1.6146e+14	146
1.6246e+14	122
1.6346e+14	146
1.6446e+14	138
1.65459e+14	122
1.66459e+14	153
1.67459e+14	136
1.68459e+14	137
1.69458e+14	150
1.70458e+14	167
1.71458e+14	148
1.72458e+14	138
1.73458e+14	156
1.74457e+14	148
1.75457e+14	142
1.76457e+14	137
1.77457e+14	120
1.78456e+14	146
1.79456e+14	132
1.80456e+14	155
1.81456e+14	140
1.82455e+14	149
1.83455e+14	129
1.84455e+14	125
1.85455e+14	156
1.86454e+14	121
1.87454e+14	136
1.88454e+14	144
1.89454e+14	137
1.90453e+14	128
1.91453e+14	124
1.92453e+14	126
1.93453e+14	142
1.94452e+14	150
1.95452e+14	155
1.96452e+14	139
1.97452e+14	151
1.98451e+14	129
1.99451e+14	162
2.00451e+14	133
